Title,Link,Description,Tags
Scholarship Scheme for Girl Children of Workers of Jute Mills/MSME JDP Units,https://www.myscheme.gov.in/schemes/ssfgcojmmw,"National Jute Board Act, 2008 provides to “secure better working conditions and provisions and improve amenities and incentives for workers engaged in the jute industry.”","Scholarship, Worker Children, Girl, Education, Welfare"
Dharti Aaba Janjatiya Gram Utkarsh Abhiyaan,https://www.myscheme.gov.in/schemes/dajgua,"The scheme ensures holistic and sustainable development of tribal communities, building on PMJANMAN. It promotes inter-ministerial convergence across 17 ministries with 25 focused interventions. Gap analysis by departments guides need-based funding to bridge development gaps effectively.",Dharti Aaba Janjatiya Gram Utkarsh Abhiyaan
Central Assistance For One Time Settlement Of Displaced Families From PoK And Chhamb Under Prime Minister's Development Package,https://www.myscheme.gov.in/schemes/otsdfpc,"A relief and rehabilitation scheme by the Ministry of Home Affairs provides central assistance to the displaced families from PoK And Chhamb and settled in the state of Jammu & Kashmir. The amount of Central Assistance of Rs. 5,49,692/- per family will be distributed through Direct Benefit Transfer.","Rehabilitation, Displaced, Business, Farming, Jammu, Kashmir, Family"
Compensation in Animal Death,https://www.myscheme.gov.in/schemes/ciad,"The ""Compensation in Animal Death"" scheme introduced by the Agriculture, Farmers Welfare and Cooperation Department, Gujarat, provides financial assistance to animal breeders who suffer livestock losses due to natural disasters, diseases, or poisoning.","Animal Husbandry, Animal Insurance, Death Compensation"
Comprehensive Educational Loan Scheme - Sikkim,https://www.myscheme.gov.in/schemes/cels-s,"The ""Comprehensive Educational Loan Scheme"" was launched by the Department of Personnel, and Reforms, Training, Public Grievances, Government of Sikkim. The scheme aims to provide loans free of interest for the duration of one particular course of study with one one-year moratorium period offered...","Education, Financial Assistance, Student"
Contributory Social Security Scheme,https://www.myscheme.gov.in/schemes/csss,"The ""Contributory Social Security Scheme (CSSS)"" intends to provide social security to marginal workers on a contributory basis. The duration of the scheme shall be for a period of 5 years, or 10 years. The amount will be deposited in a bank account opened for the beneficiary.","Social Security, Insurance, Pension, Social Welfare"
Credit Card Scheme For Artisans And Weavers Of Handicrafts And Handloom Sector,https://www.myscheme.gov.in/schemes/cccsaw,The Credit Card Scheme for Artisans & Weavers is a loan scheme by the Department of Handicraft & Handloom (Govt. of Jammu & Kashmir) under which adequate and timely assistance from the financial institutions is provided to the Artisans and Weavers.,Loan
Credit Based Schemes For SC - Term Loan (TL),https://www.myscheme.gov.in/schemes/cbssc-tl,A loan scheme by Ministry of Social justice and Empowerment for Entrepreneur of Scheduled Caste Category.,"Entrepreneur, Scheduled Caste, Socities, Companies"
Credit Enhancement Guarantee Scheme For The Scheduled Castes,https://www.myscheme.gov.in/schemes/cegssc,a loan scheme by the Ministry of Social justice and Empowerment for Entrepreneurs of Scheduled Caste Category.,"Entrepreneur, Scheduled Caste, Companies, Societies"
Dairy Farming Scheme (HSFDC),https://www.myscheme.gov.in/schemes/dfshsfdc,"Under this scheme, the Corporation provides loans/benefits to individuals from Below Poverty Line (BPL) families, whose annual family income does not exceed ₹1,80,000/-, in both rural and urban areas for self-employment income generating activities such as dairy farming.","Dairy Farming, HSFDC, Loan, Self-employment, Subsidy, BPL"
Dalit Bandhu,https://www.myscheme.gov.in/schemes/dalit-bandhu,The Dalit Bandhu Scheme is a welfare program launched by the state government of Telangana in India in Aug'2021. The scheme is aimed at providing financial assistance to families belonging to the Scheduled Caste (SC) community in the state to help them become economically self-reliant.,"Dalit Bandhu Scheme, Telangana Dalit Bandhu, Scheduled Caste, Direct Benefit Transfer, Economic Development, Reduce Poverty And Promote Entrepreneurship, Social Welfare"
Deen Dayal Upadhyaya Antyodaya Parivar Suraksha Yojana (DAYALU),https://www.myscheme.gov.in/schemes/dayalu,The objective of this scheme is to provide socio-financial security to eligible residents of Haryana. The scheme provides financial assistance in the event of death (natural/accidental) or permanent disability (caused by an accident) of a family member whose annual income is less than ₹1.80 lakh.,"DAYALU, Financial Assistance, Death, Permanent Disablity"
Farmers Accidental Insurance Scheme,https://www.myscheme.gov.in/schemes/fais,"This scheme has been introduced by the Agriculture, Farmers Welfare and Cooperation Dept., Gujarat. It aims to provide financial assistance to the families of registered farmers in the event of accidental death or disability.","Agriculture, Farmer, Accidental Insurance"
Financial Assistance Scheme for Purchase of Agricultural Land to Scheduled Caste Farmers,https://www.myscheme.gov.in/schemes/faspalscf,"The scheme was launched on in the year 1986. Under the scheme, financial assistance is provided to farmers belonging to the scheduled castes to purchase agricultural land, with a maximum limit of 2 acres, for self-cultivation.","Agriculture, Farmer, Financial Assistance, Scheduled Caste, Purchase Of Land"
Financial Assistance as Interest Subsidy on Home Loan,https://www.myscheme.gov.in/schemes/faishl,"The scheme aims to provide 50% reimbursement of interest on home loans up to ₹1,00,000 for eligible war widows, war bereaved families, war disabled personnel, and attributable peacetime casualties.","Housing, Loan, Ex-servicemen, Disabled"
Education Loan Scheme,https://www.myscheme.gov.in/schemes/els,A scheme named Education Loan Scheme by National Scheduled Castes Finance and Development Corporation (NSFDC) under the M/o Social Justice and Empowerment provides loans to students from Scheduled Castes who are pursuing full-time professional or technical courses in recognized institutions.,"Higher Education, Loans To Students, National Scheduled Castes Finance And Development Corporation"
Education Loan Scheme- Credit Line 2 for Minority Community,https://www.myscheme.gov.in/schemes/els-cl2mc,"The scheme is implemented by Haryana Backward Classes & Economically Weaker Sections Kalyan Nigam, aims to provide education loans to sections of minority population on the basis of ""Creamy Layer"". These loans support pursuing general/professional/technical courses at graduate levels or higher.","Education Loan, Credit Line, Minority Community, Student"
Education Loan Scheme of NMDFC,https://www.myscheme.gov.in/schemes/els-nmdfc,Loan of upto Rs. 20 lacs for domestic courses & Rs. 30 lacs for courses abroad under Credit  Line-1 and Credit line -2 is extended to beneficiaries belong to minority communities at 3% p.a. & 8% p.a respectively.,Education Loan Scheme Of NMDFC
Education Loan for Persons with Disabilities- Haryana,https://www.myscheme.gov.in/schemes/elpd,"Under this scheme, education loans of up to ₹50 lakhs are provided to persons with disabilities (OH/VH/HH/MR) for pursuing professional and technical education both in India and abroad.","Education Loan, PwD, Disability"
Educational Study Scheme,https://www.myscheme.gov.in/schemes/essg,"The ""Educational Study Scheme"" provides financial assistance in the form of loans for self-supporting graduate-level courses in professional fields such as Medical, Dental, Engineering, Technology, Pharmacy, Architecture, Nursing, Homeopathy, Veterinary, and similar disciplines.","Study Loan, Education, Tuition Fee"
Employees Cooperative Societies Surety Loan,https://www.myscheme.gov.in/schemes/ecssl,"The scheme provides loans up to ₹1,50,000/- at an interest rate of 14%. It is aimed at assisting citizens by offering financial support through surety loans from the Employees Cooperative Societies.","Surety Loan, Employees Cooperative Societies"
Equipment Refinance Scheme,https://www.myscheme.gov.in/schemes/ers,The scheme aims to financially assist the well performing SSI units for the purchase of identifiable items of equipment / machinery for diversification / modernization / expansion / replacement and also balancing equipment. The applications for this scheme are accepted online through PIPDIC portal.,"Entrepreneur, Industry, Equipment, Machinery, Expansion, Finance"
Bihar State Journalist Insurance Scheme,https://www.myscheme.gov.in/schemes/bsjis,"The Bihar State Journalist Insurance Scheme, 2014, is launched by the Information & Public Relations Department, Government of Bihar. It aims to provide financial benefits & facilities under a group mediclaim & personal accident insurance scheme to working media representatives in the state of Bihar","Journalist, Mediclaim, Accident, Media"
Bima Yojana - Direct Benefit to Artisan,https://www.myscheme.gov.in/schemes/bydbta,"Launched on 15th August 2022, the scheme ""Bima Yojana - Direct Benefit to Artisan (BYDBTA)"" is a Social Welfare Scheme by the Ministry of Textiles, Government of India.","Artisans, Insurance, Handicrafts, Financial Assistance"
Car Loan Scheme,https://www.myscheme.gov.in/schemes/cls-pucu,"The ""Car Loan Scheme"" aims to assist the employees of the Government of Puducherry & Employees of the Government of Puducherry undertaking for the purchase of a new car for personal use. The applications for this scheme are accepted online only.","Entrepreneur, Industry, Loan, Investment, Vehicle, Financial Assistance"
Dr Ambedkar Central Sector Scheme of Interest Subsidy on Educational Loans for Overseas Studies for Other Backward Classes (OBCs) and Economically Backward Classes (EBCs),https://www.myscheme.gov.in/schemes/dacssiselosobcebc,"The scheme provides interest subsidy to the students belonging to the OBCs and EBCs on the interest payable for the period of the moratorium for the Education Loans for overseas studies to pursue approved courses of studies abroad at Masters, M.Phil. and PhD level.","Loan, Subsidy, Interest, Education, Other Backward Class, Economically Backward Class"
"District Central Cooperative Banks and through its Branches: For Housing, House Construction, Repair Extension Loan",https://www.myscheme.gov.in/schemes/dccbfhl,"The scheme offers loans up to ₹10,00,000/- for housing, house construction, and repair/extension purposes, at a 12% interest rate to provide financial aid to citizens for housing needs.","Housing, Construction, Repair Extension, Loan"
District Central Cooperative Banks and through its Branches: For Maternity Loan through Self Help Groups,https://www.myscheme.gov.in/schemes/dccbfml,"The scheme offers financial aid to pregnant women via Self Help Groups. The loan is capped at ₹2,000/- with an interest rate of 11%, subject to changes.","Maternity Loan, Self Help Groups, Women Empowerment, Health And Wellness, Pregnancy"
District Central Cooperative Banks and through its Branches: For Jewel Loan,https://www.myscheme.gov.in/schemes/dccbfjl,"The scheme allows eligible individuals to obtain loans by pledging their gold and jewelry. The maximum loan amount is ₹1,00,000/- with an interest rate of 12%, subject to changes as per bank policies.","Jewel Loan, Banking"
"District Central Cooperative Banks and through its Branches: For Revamped Micro Credit Loan for Women Vendors of Flower, Vegetable, Fruit etc.",https://www.myscheme.gov.in/schemes/dccvfrmc,"The scheme provides revamped micro credit loans through District Central Cooperative Banks to support women vendors selling flowers, vegetables, fruits etc. Loans range from  ₹100/- to  ₹5,000/- with an interest rate of 11%.","Micro Credit Loan, Women, Flower Vendors, Vegetable Vendors, Fruit Vendors, Business"
District Central Cooperative Banks and through its Branches: For SSI Unit Loan and Other NFS Activities,https://www.myscheme.gov.in/schemes/dccbssi,This scheme provides financial assistance for SSI unit loans and other Non-Farm Sector (NFS) activities through District Central Cooperative Banks and their branches.,"SSI Unit Loan, Non-Farm Sector Activities, Agriculture, Industries"
District Central Cooperative Banks and through its Branches: For Women Entrepreneurs,https://www.myscheme.gov.in/schemes/dccbfwe,"The scheme aims to provide loans of up to ₹5,00,000/- at an interest rate of 12% (subject to change) for women entrepreneurs through District Central Cooperative Banks and its branches.","Women, Entrepreneurs, Business, Loan"
District Central Cooperative Banks and through its Branches: For Working Women,https://www.myscheme.gov.in/schemes/dccbfww,"The scheme provides financial assistance to working women through loans up to ₹20,000/- at a 12% interest rate via District Central Cooperative Banks and their branches.","Working Women, Loan"
District Central Cooperative Banks and through its Branches: Small Road Transport Operators Loan (SRTO Loan),https://www.myscheme.gov.in/schemes/dccbsrto,"The scheme aims to provide financial support to small-scale road transport operators through loans up to ₹10,00,000/- with 13% rate of interest.","Financial Assistance, Infrastructure"
Dr. P. G. Solanki Scheme for Loan/Assistance to Law Graduates of Scheduled Caste,https://www.myscheme.gov.in/schemes/dpgsslalgsc,"The scheme was launched in year 1973. Under this scheme, law graduates belonging to the Scheduled Caste who intend to start independent legal practice will receive financial assistance for the purchase of business premises/shops.","Loan, Law Graduate, Scheduled Caste, Financial Assistance"
Dr. P. G. Solanki Scheme for Loan/Assistance to Medical Post Graduate Doctors of Scheduled Caste,https://www.myscheme.gov.in/schemes/dpgsslampgdsc,"Under the scheme, loans/financial assistance is given to the Scheduled Caste Medical Post Graduate (M.D/M.S) Doctors to start their independent profession, clinic consultation room, etc.","Loan, Medical, Post Graduate Doctor, Scheduled Caste"
Dr. P. G. Solanki Scheme for Loan/Assistance to Medical Graduate Doctors of Scheduled Caste,https://www.myscheme.gov.in/schemes/dpgsslamgsc,The scheme was launched in the year 1976 with the objective to provide loans/assistance to the Scheduled Caste category doctors to start their independent profession.,"Loan, Medical Graduate, Doctors, Scheduled Caste"
Dr. Syama Prasad Mookerjee Durghtana Sahayta Yojana,https://www.myscheme.gov.in/schemes/dspmdsy,"The scheme ""Dr. Syama Prasad Mookerjee Durghtana Sahayta Yojana"" by the Social Justice and Empowerment Department, Haryana , aims to provide financial assistance of ₹1,00,000 in case of accidental death or disability to residents of Haryana who are not enrolled under the PMSBY.","Accidental Assistance, Death Compensation, Disability, Financial Assistance"
Chief Minister's Micro Finance Initiative,https://www.myscheme.gov.in/schemes/cmmfi,"The scheme aims to promote access to credit for economic activities undertaken by individual farmers, entrepreneurs, Self-Help Groups (SHGs), and Farmer Producer Organizations (FPOs) in the state of Nagaland.","Micro Finance, Subsidy, Farmer, Entrepreneurs, Self-Help Groups, And Farmer Producer Organizations"
Chief Minister's Krishi Rinn Yojana,https://www.myscheme.gov.in/schemes/cmkry,The Government of Arunachal Pradesh has introduced The Chief Minister's Krishi Rinn Yojana (CMKRY) with the aim of providing a zero interest crop loan facility to farmers of the state to enable them easy access to formal credit through banking channels.,"Farmers, Crop Loan, Zero Interest"
Chief Minister's State Disability Pension Scheme - Sikkim,https://www.myscheme.gov.in/schemes/cmdps-sikkim,"The scheme “Chief Minister's State Disability Pension Scheme (CMDPS)” was started by the Women & Child Welfare Department, Govt. of Sikkim to provide financial assistance to the differently abled person who has a disability of 40% and above.","Disability, Pension, Below Poverty Line, Direct Benefit Transfer"
Chief Minister's Self Employment Scheme,https://www.myscheme.gov.in/schemes/cmses,"The ""Chief Minister's Self Employment Scheme"" was launched by the Department of Personnel, and Reforms, Training, Public Grievances, Government of Sikkim. The scheme aims to provide loan to unemployed youth who belong below the poverty line.","Loan, Unemployed, BPL, Empowerment"
Chief Minister’s Health Insurance Scheme - Nagaland,https://www.myscheme.gov.in/schemes/cmhisn,"Launched on 16th October 2022, the scheme ""Chief Minister Health Insurance Scheme (CMHIS)"" is a Public Health Insurance Scheme by the Health and Family Welfare Department, Government of Nagaland. This scheme provides cashless treatment up to ₹20 lakhs for employees and pensioners and ₹5 lakhs.","Health Coverage, Health Insurance, Nagaland Government Health Insurance, Affordable Health Insurance, Cashless Health Insurance, Nagaland"
Chief Minister’s Startup/innovation Projects/new Industries,https://www.myscheme.gov.in/schemes/chsipni,The HP CM Startup Scheme aims to turn the educated youth from job seekers to job creators. This scheme will give support to the “Startup” and Innovation Projects in the state and will provide skills to the youth and potential investors to develop entrepreneurship.,"Startup/project, Innovation, New Industries"
Coconut Palm Insurance Scheme,https://www.myscheme.gov.in/schemes/cpis,"The “Coconut Palm Insurance Scheme (CPIS)” is being implemented by the Coconut Development Board, Ministry of Agriculture and Farmers Welfare, Government of India with the objective of insuring coconut palms against natural calamities, climatic risks, pests, diseases, and other perils.","Coconut, Palm, Insurance, Farmer, Coconut Grower"
Direct Finance Scheme by NSFDC (GSCDC),https://www.myscheme.gov.in/schemes/dfsbnsfdc,"Under this scheme, loans are offered at a low interest rate, ranging from 1% to 5%, specifically for self-employment to scheduled caste (SC) individuals.","Self-employment, Scheduled Caste, Loan, Unemployed, Interest Rate"
Direct Finance Scheme by NSFDC (GSCDC),https://www.myscheme.gov.in/schemes/dfsbnsfdc,"Under this scheme, loans are offered at a low interest rate, ranging from 1% to 5%, specifically for self-employment to scheduled caste (SC) individuals.","Self-employment, Scheduled Caste, Loan, Unemployed, Interest Rate"
Direct Lending Scheme,https://www.myscheme.gov.in/schemes/dls-punjab,"Through the ""Direct Lending Scheme"", the Punjab Scheduled Castes Land Development & Finance Corporation (PSCLDFC) provides direct loans for the economic upliftment of the members of the Scheduled Castes and Handicapped People in the state of Punjab.","Loan, Scheduled Caste, Person With Disability, Banking, Social Welfare"
"District Central Cooperative Banks and through its Branches: For Consumer Durables T.V., Fridge and Two Wheelers Loan",https://www.myscheme.gov.in/schemes/dccbfcd,"A loan scheme provided by District Central Cooperative Banks for purchasing consumer durables like T.V., fridges, and two-wheelers. Loan covers 75% of the product cost at an interest rate of 14%.","Consumer Loan, Electronics, Two Wheeler Loan"
"District Central Cooperative Banks and through its Branches: For Professional Loan to Doctors, Engineers and Self Employed Professional",https://www.myscheme.gov.in/schemes/dccbfpl,"This scheme provides professional loans to doctors, engineers, and self-employed professionals through District Central Cooperative Banks. The maximum loan amount is ₹10,00,000 at an interest rate of 13% (subject to change).","Professional Loan, Doctors, Engineers, Self Employed Professional, Social Empowerment"
Intensive Fisheries Development Programme - Subsidy on Insurance Premium for Shrimp Crop Insurance,https://www.myscheme.gov.in/schemes/soipfsci,"The scheme aims to promote sustainable aquaculture by reducing financial risk of shrimp farmers through subsidized insurance coverage.Under this scheme, a 50% subsidy is provided on insurance premium paid by eligible fish farmers for shrimp crop insurance, helping them mitigate potential crop losses","Subsidy, Farmer, Crop Insurance, Shrimp Crop, Insurance"
Interest Free Loan (CBOCWWB),https://www.myscheme.gov.in/schemes/iflcbocwwb,"Under this scheme, interest free loan shall be granted to the registered construction workers of the Board for the purchase of items like Fridge, Television/ LCD, Motor Cycle/Scooter, Cooler, Fan & Bicycle.","Interest Free, Loan, Construction Worker, Labour"
Interest Free Loan Scheme To Teachers For The Purchase Of Laptops,https://www.myscheme.gov.in/schemes/iflstpl,"The scheme aims to enhance the quality of teaching in schools in the State of Goa by equipping teachers with necessary Information Technology knowledge and skills. It offers an Interest Free Loan up to a maximum of ₹1,00,000/- for purchasing a Laptop to regular/permanent, full-time teachers.","Teacher, Laon, Laptop, School, Technology"
Interest Subvention Scheme For Housing Loan For Regular State Government Employee Under APUN GHAR,https://www.myscheme.gov.in/schemes/apun-ghar,"Apun Ghar is a new home loan scheme for Assam Government employees as per announcement made in the Budget Speech,2016-2017 under which home loans will be provided to the State Government employees at subsidized interest rates.","Loan, Insurance, Interest Subvention, State Government Employee"
International Cooperation Scheme- Market Development Assistance,https://www.myscheme.gov.in/schemes/ics-mda,"The scheme “International Cooperation Scheme” was launched by the MSME, Govt. of India with the aim to capacity build MSMEs for entering the export market by facilitating their participation in international exhibitions/fairs/conferences/seminars/buyer-seller meets abroad.","International, Cooperation, Market, Development, Industry, Enterpris, MSME"
Jai Johar (Old Age Pension) Scheme,https://www.myscheme.gov.in/schemes/jjoaps,"“Jai Johar (Old Age Pension)” is a Social Security Scheme by the Tribal Development Dept, Govt of West Bengal. The scheme is aimed at the ST residents of West Bengal of the age of 60 years and above. A monthly pension of ₹ 1,000/- is transferred to the individual bank account of the beneficiary.","Pension, Senior Citizen, Social Welfare, Financial Assistance, Scheduled Tribe"
Jan Samuh Bima Yojana,https://www.myscheme.gov.in/schemes/jsby,"The scheme aims to provide financial assistance to Sahariya families in the event of the death of the heads of the families. Under this scheme, a one-time financial assistance of ₹25,000/- is provided by the insurance company to the deceased's family to help reduce their economic burden.","Financial Assistance, Death, Swachh Project, Sahariya Community, Insurance"
Home Loan Interest Subsidy Scheme- Gujarat Labour Welfare Board,https://www.myscheme.gov.in/schemes/hliss-glwb,"Under the scheme, a 3% Interest Subsidy is provided to workers who are employed in the organized sector to buy their own house and get relief from interest deductions on loans taken from banks.","Home Loan, Interest, Subsidy, Organized Worker, Labour, Industrial Worker"
House Building Loan Scheme for Employees of Government of Goa,https://www.myscheme.gov.in/schemes/hblsegg,The scheme aims to assist government employees in achieving their dream of owning a house by providing financial support to erstwhile House Building Advance scheme beneficiaries whose loans were operative as on 15th May 2020. The scheme provides loan takeover facility through empanelled banks.,"Loan, Housing, Subsidy, Interest, Finance"
Incentive Scheme for Sericulture Reelers,https://www.myscheme.gov.in/schemes/isfsr,"The ""Incentive Scheme for Sericulture Reelers"" is aimed at improving the financial condition of minority communities involved in silk reeling and spinning. The corporation will provide loans to support working capital and basic infrastructure for silk spinners.","Laon, Minority Community, Subsidy, Financial Assitance"
Indira Gandhi National Disability Pension Scheme,https://www.myscheme.gov.in/schemes/igndps,A non-contributory pension scheme to provide social security to Divyangjans aged 18 and above who belong to a poor family (BPL) in society.,"Differently Abled, Pension, Below Poverty Line - BPL"
Indira Gandhi National Widow Pension Scheme,https://www.myscheme.gov.in/schemes/ignwps,A non-contributory pension scheme to provide social security to widows of poor family (BPL)  of the society.,"Widow, Pension, Below Poverty Line - BPL"
Incentives To Encourage Purchases From Local Suppliers Scheme,https://www.myscheme.gov.in/schemes/ieplss-goa,"The scheme aims to encourage consumption through local purchases and support the economies of ancillary units, local Micro, Small and Medium Enterprises, and traders. It provides a reimbursement of 2% (up to ₹5,00,000/- annually) on eligible local purchases to eligible manufacturing units in Goa.","Manufacturer, MSME, Enterprise, Horticulture, Subsidy, Incentive"
Indira Gandhi National Disability Pension Scheme - Sikkim,https://www.myscheme.gov.in/schemes/igndps-sikkim,"The scheme “Indira Gandhi National Disability Pension Scheme (IGNDPS)” was started by the Department of Women & Child Welfare, Govt. of Sikkim in 2014. Under this scheme, financial assistance is provided to differently-abled persons with severe or multiple disabilities of more than 80%.","Disability, Pension, Below Poverty Line, Direct Benefit Transfer"
Indira Gandhi National Old Age Pension Scheme - Sikkim,https://www.myscheme.gov.in/schemes/ignoaps-sikkim,"The scheme “Indira Gandhi National Old Age Pension Scheme (IGNOAPS)” was started by the Department of Women & Child Welfare, Govt. of Sikkim in 2014. Under this scheme, a pension is provided to elderly citizens above the age of 60 years belonging to the Below Poverty Line (BPL) category.","Old Age, Pension, Below Poverty Line, Direct Benefit Transfer"
Indira Gandhi National Vidhva Pension yojana,https://www.myscheme.gov.in/schemes/ignvpyrr,"In the Indira Gandhi National Vidhva Pension Yojana (IGNWPS), financial support is provided to the widows of the state of Rajasthan.","Pension, Women, Widow"
Indira Gandhi National Vrdhavastha Pension Yojana,https://www.myscheme.gov.in/schemes/ignvpyr,"In this scheme, pension is payable to persons below from BPL category families listed as per the norms of the Government of India.","Pension, Old Age, Financial Assistance, Empower"
Indira Gandhi National Widow Pension Scheme - Sikkim,https://www.myscheme.gov.in/schemes/ignwps-sikkim,"The scheme “Indira Gandhi National Widow Pension Scheme (IGNWPS)” by the Department of Women & Child Welfare, Govt. of Sikkim provides financial support is provided to the poor widows of the state of Sikkim. The beneficiary receives a monthly pension of ₹ 2000/- through DBT.","Widow, Pension, Women, Below Poverty Line, Direct Benefit Transfer"
Individual loaning scheme: Haryana Women Development Corporation,https://www.myscheme.gov.in/schemes/ilshrwcd,"The scheme aims to provide financial assistance to women for economically viable projects. Through this scheme, subsidies and loans are provided to eligible women for projects costing.","Women, Project, Subsidy, Loan"
Industrial Sector Scheme (HSFDC),https://www.myscheme.gov.in/schemes/isshsfdc,"Under this scheme, the Corporation provides loans/benefits to individuals from BPL families, whose annual family income does not exceed ₹1,80,000/-, in both rural & urban areas for various self-employment income-generating activities such as carpentry, leather and leather goods manufacturing, etc.","Industrial Sector, HSFDC, Loan, BPL, Scheduled Caste, Trade, Business, Self-Employment"
Insurance Scheme For Artisans Component of the Development of Handicrafts Scheme,https://www.myscheme.gov.in/schemes/isa,"Under the scheme ""Insurance Scheme For Artisans"", artisans are covered under Jana Shree Bima Yojana LIC or any other suitable policy. The premium amount, as stipulated in the insurance policy, is shared, with 50% from the Social Security Fund and the remaining 50% from the Government.","Insurance, Artisans, LIC, Death, Disability"
Goa Tribal's Employment Generation Programme Scheme,https://www.myscheme.gov.in/schemes/gtegp,"""Goa Tribal’s Employment Generation Programme Scheme"" provides a subsidy of 40% on the total loan amount i.e. 95% of the project cost. The scheme is for educated unemployed individuals in the 18 to 45 years age group who are members of the tribal communities of Goa.","Loan, Employment, Business, Entrepreneurship, Scheduled Tribe"
Goa Welfare / Pension Scheme For Seafarers,https://www.myscheme.gov.in/schemes/gwpss,"The scheme ""Goa Welfare / Pension Scheme for Seafarers"" by the Home Department, Government of Goa, provides financial assistance in the form of a Gross Pension of ₹ 2,500/- per month to the beneficiaries. The applicant should be a retired seaman. The age of the applicant should be 60 years or above.","Pension, Seafarer, Seaman, Financial Assistance, Social Welfare, Retirement, Senior Citizen"
Gopabandhu Sambadika Swasthya Bima Yojana,https://www.myscheme.gov.in/schemes/gssby,"The “Gopabandhu Sambadika Swasthya Bima Yojana” was launched by the Information & Public Relations Department, Govt. of Odisha. It is a health insurance scheme that covers the medical expenses of the journalists and their eligible family members.","Gopabandhu, Swasthya Bima, Health Insurance, Journalist, Treatment, Medical Expense"
Grant for the Purchase of Work Related Tools for the Construction Workers,https://www.myscheme.gov.in/schemes/gpwrtcw,"The scheme aims to provide financial assistance for purchasing work-related tools. Through this scheme, a grant is provided to eligible members of the Fund.","Labour, Grant, Work Tool, Construction Workers, Financial Assistance"
Foreign Study Loan,https://www.myscheme.gov.in/schemes/fsl,"The scheme aims to provide financial assistance to students from non-reserved categories for pursuing higher studies abroad in medical and post-graduation courses. It offers loans up to ₹15,00,000/- at 4% simple interest per annum to eligible students.","Education, Loan, Foreign, Student, University"
Fund of Funds for Startups,https://www.myscheme.gov.in/schemes/ffs,"Launched in January 2016 under Startup India, the Fund of Funds for Startups is managed by SIDBI. It supports DPIIT-recognized startups indirectly by investing in SEBI-registered AIFs, which must invest at least twice the FFS contribution.","DPIIT, Startup India, Startups, AIF, Equity"
Green Business Scheme,https://www.myscheme.gov.in/schemes/gbs,Green Business Scheme has been launched by the National Safai Karamcharis Finance and Development Corporation to provide financial assistance in the form of loans for activities that can tackle the impacts of climate change and also be income-generating.,"Income Generation, Coverage, Battery Electric Vehicle, Compressed Air Vehicle, Solar Energy Gadgets, Poly Houses, Loan"
Green Business Scheme - Haryana,https://www.myscheme.gov.in/schemes/gbshr,"Under this scheme, loans of up to ₹2.00 lakhs are provided to Scheduled Caste residents of Haryana for undertaking income-generating activities that help mitigate the greenhouse effect, such as e-rickshaws, compressed air vehicles, solar energy gadgets, polyhouses, and similar eco-friendly ventures.","E-rickshaw, Compressed Air Vehicle, Solar Energy Gadgets, Poly Houses, Loan, Green Business"
Group Accident Insurance Scheme under PMMSY: Accidental death or Permanent Total Disability Gujarat,https://www.myscheme.gov.in/schemes/gaisguj1,"The scheme aims to provide financial assistance to fishermen/fishermen's families in case of death or injury. Through this scheme, insurance coverage for death permanent partial disability is provided to eligible fishers.","Accident, Death, Disability, Fishermen"
Group Accident Insurance Scheme under PMMSY: Medical Treatment - Gujarat,https://www.myscheme.gov.in/schemes/gaisguj3,"The scheme aims to provide financial assistance to fishermen/fishermen's families in case of death or injury. Through this scheme, insurance coverage for Medical Treatment is provided to eligible fishers.","Accident, Fishermen, Medical Treatment, Insaurance, Injury"
Group Insurance Scheme for Powerloom Weavers,https://www.myscheme.gov.in/schemes/gispw,"The basic objective of this scheme is to provide insurance cover to the powerloom weavers in the case of natural death, accidental death as well as partial and permanent disability due to accident.","Insurance, Powerloom Weavers, LIC, Educational Grant"
Group Accident Insurance Scheme under PMMSY: Permanent Partial Disability Gujarat,https://www.myscheme.gov.in/schemes/gaisguj2,"The scheme aims to provide financial assistance to fishermen/fishermen's families in case of death or injury. Through this scheme, insurance coverage for Permanent Partial Disability is provided to eligible fishers.","Fishermen, Disability, Insaurance, Injury, Partial Disability"
Group Insurance for Differently Abled Person Government Employees,https://www.myscheme.gov.in/schemes/gidapge,"The scheme “Group Insurance for Differently Abled Person Government Employees"" was launched by the Department of Social Welfare, Government of Puducherry. In this scheme, in the case of death due to accident while in service the sum insured will be given to the family of the deceased employee.","Government, Employee, Insurance, Banking, Disability"
Group Personal Accident Insurance Scheme For Coir Workers,https://www.myscheme.gov.in/schemes/gpaiscw,A group insurance scheme by MoMSME for coir workers. The scheme provides insurance cover against accidental death and permanent disability of the insured member.,"Insurance, Financial Assistance, Person With Disability"
Guruji Student Credit Card (GSCC) Scheme,https://www.myscheme.gov.in/schemes/gsccs,"Under this scheme, a financial support initiative by the Jharkhand Government to help students pursue higher education without financial constraints. Under this scheme, eligible students can avail of education loans up to ₹15,00,000 at a subsidized 4% simple interest rate, with additional benefits.","Student, Loan, Higher Education, Interest Rate"
