Title,Link,Description,Tags
Chief Minister’s Health Insurance Scheme - Nagaland,https://www.myscheme.gov.in/schemes/cmhisn,"Launched on 16th October 2022, the scheme ""Chief Minister Health Insurance Scheme (CMHIS)"" is a Public Health Insurance Scheme by the Health and Family Welfare Department, Government of Nagaland. This scheme provides cashless treatment up to ₹20 lakhs for employees and pensioners and ₹5 lakhs.","Health Coverage, Health Insurance, Nagaland Government Health Insurance, Affordable Health Insurance, Cashless Health Insurance, Nagaland"
Chief Minister’s Free Diagnostic Services,https://www.myscheme.gov.in/schemes/cmfds,"The Chief Minister’s free diagnostic services is envisaged to ensure the availability of a minimum set of diagnostic services at government-run health institutions. Under the program, CT scan, X-Ray, and laboratory services are provided free of cost to all irrespective of APL and BPL citizens.","Quality Diagnosis, Free Services, Medical Facility, CT Scan, Laboratory Services"
Chikitsa Sahayata Yojana,https://www.myscheme.gov.in/schemes/csy,"""Chikitsa Sahayata Yojana"" is a Medical Assistance scheme by the Department of Labour, Employment, Training & Skill Development Govt of Jharkhand. The scheme provides medical assistance to all registered workers who are admitted to the hospital for five or more working days.","Health, Hospitalization, Construction Worker, Financial Assistance"
Chikitsa Pratipoorti Yojana,https://www.myscheme.gov.in/schemes/cpy,"""Chikitsa Pratipoorti Yojana"" is a scheme by the Department of Labour, Employment, Training & Skill Development Govt of Jharkhand. The scheme provides financial assistance to the Registered Workers for the treatment of serious illnesses (cancer, heart disease, kidney disease, etc.","Health, Disease, Financial Assistance, Construction Worker"
Children With Special Needs Under Goa Sarva Shiksha Abhivan,https://www.myscheme.gov.in/schemes/cwsn,"The ""Children With Special Needs (CWSN)"" scheme aims to provide comprehensive educational support and resources tailored to the needs of children with disabilities. It is designed to ensure that every child, regardless of their disability type (intellectual, physical, etc.), receives the necessary a","Goa, Disability, Medical, Children, Education"
Compensation for Livestock Loss Caused by Wild Animals,https://www.myscheme.gov.in/schemes/cfllcbwa,The scheme aims to provide financial relief to livestock owners for losses due to wild animal attacks.,"Financial Assistance, Wild Animal, Relief, Livestock"
Dental Care Scheme- Haryana Labour Welfare Board,https://www.myscheme.gov.in/schemes/dcs-hlwb,"Under this Scheme, workers & their dependents are entitled to receive financial assistance of upto ₹4,000/- or the actual expenditure, whichever is less, for dental care. Furthermore, assistance of upto ₹10,000/- or the actual expenditure, whichever is less, is provided for fixation of full denture.","Dental Care, Labour, Teeth, Denture, Organized Worker, Financial Assistance, Jaw Implants"
Dhanvantari Arogya Rath Yojana (GBOCWWB),https://www.myscheme.gov.in/schemes/darygbocwwb,"The scheme has been implemented to ensure that construction workers and their families get primary medical treatment at their doorsteps, prevent serious diseases and maintain their health at places including construction sites, labour colonies and Kadianaka.","Building Worker, Construction Worker, Labour, Common Diseases, Free Medicines, Primary Medical Treatment"
Disability Pension (HPBOCWWB),https://www.myscheme.gov.in/schemes/dphpbocwwb,"The scheme ""Disability Pension,"" introduced by the Himachal Pradesh Building and Other Construction Workers Welfare Board (HPBOCWWB), Government of Himachal Pradesh, provides a monthly pension of ₹500/- to registered beneficiaries in case of disability caused by accidents or diseases.","Construction, Building, Labour, Disability, Pension, Worker"
Disability Pension and Ex-Gratia (K.B.O.C.W.W.B),https://www.myscheme.gov.in/schemes/dpaexgkbocwwb,"The ""Disability Pension and Ex-Gratia'' by the BOCW Welfare Board, Department of Labour, Karnataka, is a welfare scheme that provides a monthly pension to beneficiaries partially disabled due to worksite accidents or diseases, with an additional ex-gratia payment based on disability percentage.","Labour, Building Worker, Construction Worker, Pension, Disability, Ex-Gratia"
Distress Relief Fund For The Differently Abled (Medical Treatment),https://www.myscheme.gov.in/schemes/drfdamt,"The scheme “Distress Relief Fund for the Differently Abled (Medical Treatment)” was launched by the Department of Social Justice, Government of Kerala.","Distress, Differently Abled, Medical Treatment, Handicap, PwD, Financial Assistance, BPL"
Janani Suraksha Yojana (JSY),https://www.myscheme.gov.in/schemes/jsy1,"The scheme aims to reduce maternal and neonatal mortality by promoting institutional deliveries among poor pregnant women. It offers cash assistance for institutional and home deliveries, along with antenatal and postnatal care support, primarily benefiting poor pregnant women across India.","Pregnancy, Woman, Female, Delivery, Child, Health"
Integrated Toll Free 104 Helpline,https://www.myscheme.gov.in/schemes/itfh,The scheme aims to provide the general public with round-the-clock (24×7×365) access to reliable health information and medical advice through the toll-free number 104.,"Health Advice, 104, Helpline, Health"
Janani Bal Suraksha Yojana,https://www.myscheme.gov.in/schemes/jbsyb,"This health initiative aimed at improving maternal and infant health by increasing institutional deliveries, reducing infant and maternal mortality rates, and promoting immunization in Bihar.","Maternal Health, Pregnancy, Women And Child, Immunization"
Janani Sahayogi Yojana,https://www.myscheme.gov.in/schemes/jsymp,The scheme aims to provide free and safe delivery and newborn care services to BPL families by offering free treatment to pregnant women in government and accredited private hospitals.,"BPL, Women, Newborn, Healthcare, Pregnant, Medical"
Janani Shishu Suraksha Karyakram Madhya Pradesh,https://www.myscheme.gov.in/schemes/jsskmp,"The scheme aims to provide free healthcare services to pregnant women and infants up to one year of age, including free treatment, medicines, diet, and transport facilities in government hospitals.","Pregnancy, Women, Free Healthcare, Medicines, Diagnostics, Newborn, Diet"
Janani Shishu Suraksha Karyakram,https://www.myscheme.gov.in/schemes/jssk,"The scheme aims to provide completely free and cashless delivery, including caesarean section, for pregnant women at government health facilities along with free treatment for sick newborns and infants.","Pregnant, Newborn Child, Medicine, Free Diet, Women, Diagnostics, Free Transport For Hospitalisation"
Healthy Lifestyle for School Children through Ayurvidya-AYUSH,https://www.myscheme.gov.in/schemes/ahlfscty,"The scheme aims to promote and develop a healthy lifestyle among school children through the principles and practices of AYUSH. Under this initiative, free AYUSH-based health services and medicines are provided to children registered in government schools.","Children Health, Healthy Lifestyle, Ayurvidya, AYUSH, Student"
Health Minister’s Discretionary Grant,https://www.myscheme.gov.in/schemes/hmdg,"A health scheme by Ministry of Health & Family Welfare for financially poor patients to defray a part of the expenditure on Hospitalization/treatment in Government Hospitals,for life threatening diseases covered under Rashtriya Arogya Nidhi (RAN), in cases where free medical facilities aren't there.","Health, Disease, Hospital, Medical Facility, Patient"
Hemoglobinopathy - Uttarakhand,https://www.myscheme.gov.in/schemes/huk,"The scheme aims to provide comprehensive care, support, and treatment to patients suffering from Thalassemia and Hemophilia in Uttarakhand.","Health, Hemoglobinopathy, Patients, Free Blood Filter, Blood, Thalassemia"
Hita-dhikaari Ke Samanye Athava Durghatana Me Mrityu Ya Ghayal Hone Ki Dasha Me Sahayata Yojana,https://www.myscheme.gov.in/schemes/hksadmmyghkdms,"By the labor department of Rajasthan started ""Hita-Dhikaari Ke Samanye Athava Durghatana Me Mrityu Ya Ghayal Hone Ki Dasha Me Sahayata Yojana"" for the construction workers.","Financial Assistance, Constrution Worker, Health & Wellness, Workers"
Home for Mentally Challenged Children,https://www.myscheme.gov.in/schemes/hmcc,"The scheme ""Home for Mentally Challenged Children"" by the Department of Social Welfare, Government of Puducherry, aims to provide care for children facing mental challenges, i.e. low Intelligence Quotient (IQ). The scheme offers free boarding and lodging, uniform sets, daily living needs, etc.","Food, Shelter, Child, Medical Assistance"
Home for Visually Challenged Person,https://www.myscheme.gov.in/schemes/hvcp,"The scheme “Home for Visually challenged Person"" was launched by the Department of Social Welfare, Government of Puducherry. The objective of this scheme is to take care of the male persons who are visually impaired and who lack care and protection in society and are deprived of basic needs.","Shelter, Free Food, Visually Challenged Person, Free Clothes"
Hospitalisation Relief Scheme,https://www.myscheme.gov.in/schemes/hrs,"This scheme was launched by the Telangana Building & Other Construction Workers Welfare Board, LET&F (Labour) Department Telangana financial assistance is provided to construction workers who suffer temporary disabilities due to accidents or diseases & hospitalized for five or more days.","Financial Assistance, Accident, Disability, Disease, Construction Worker"
Immunization Programme - Uttarakhand,https://www.myscheme.gov.in/schemes/ipuk,"This initiative aims to protect every child from preventable, life-threatening diseases by providing free and timely vaccination as per the National Immunization Schedule.","Child, Free Vaccination, Childcare, Health, Immunization"
Incentive Scheme for Establishment of New Super Specialty Hospital in Private Sector,https://www.myscheme.gov.in/schemes/isensshps,"The scheme offers financial incentives (capital subsidy, interest subvention, and electricity duty reimbursement) to private/NGO entities establishing new super specialty hospitals (50+ beds) in Gujarat, targeting underserved areas.","Hospital, Health, Incentive, Medical, Subsidy"
Indian Community Welfare Fund,https://www.myscheme.gov.in/schemes/icwf,"A scheme by Ministry of External Affairs (MEA) for the welfare of Overseas Indians; assisting them in distress situations. ICWF has also been a critical support in emergency evacuation of Indian nationals from conflict zones, countries affected by natural disasters and other challenging situations.","Non Resident Indian, Overseas Indian, Welfare, Student, Legal Assistance, Medical Assistance, Disability, PwD, Artist, Shelter"
Indira Gandhi National Disability Pension Scheme (Jammu and Kashmir),https://www.myscheme.gov.in/schemes/igndpsjak,"Launched on 15th August 1995, the ""Indira Gandhi National Disability Pension Scheme""is a pension scheme by the Department Of Social Welfare  Jammu and Kashmir. In this scheme, a pension of ₹1000/- is provided to differently-abled individuals from 'Below Poverty Line'.","Below Poverty Line, Disability, Pension, Social Welfare"
Integrated Child Development Services: Chandigarh,https://www.myscheme.gov.in/schemes/icds-chandigarh,"The Integrated Child Development Service (ICDS) Scheme providing for supplementary nutrition, immunization and pre-school education to the children is a popular flagship programme of the government. Launched in 1975, it is one of the world’s largest programmes providing for an integrated package of","Child Development Scheme, Child Development, ICDS, Immunization Of Children, Lactating Mothers"
Integrated Child Development Services Scheme,https://www.myscheme.gov.in/schemes/icdss,"In Nagaland, the ICDS programme was launched in the year 1975 in the Jalukie block of Peren district with 50 Anganwadi centres. The programme has since grown and at present, there are 60 (sixty) ICDS projects in 11 (Eleven) districts of the State.","Integrated Child Development Services, Nagaland"
General Surgery Scheme (P.B.O.C.W.W.B),https://www.myscheme.gov.in/schemes/gsspbocwwb,"The ""General Surgery Scheme'' by the BOCW Welfare Board, Department of Labour, Punjab, is a welfare scheme that provides financial assistance for general surgery of the beneficiary and his family members.","Labour, Building Worker, Construction Worker, General Surgery, Health, Operation"
Girl Students Health & Hygiene Scheme,https://www.myscheme.gov.in/schemes/gshhs,"The scheme “Girl Students Health & Hygiene Scheme” was announced by the Department of School Education, Govt. of Arunachal Pradesh in 2013 for the girl students studying in classes 6-12. The scheme's focus was to retain, maintain hygiene, and continue education throughout the year.","Girl, Health, Hygiene, Sanitary Napkin, Student"
"Goa (Technical/ Vocational Training To Sex Workers And Sexually Abused Women) Scheme, 2013 (PRABHAT)",https://www.myscheme.gov.in/schemes/gtvtswsawwws,The scheme provides technical/vocational training for sex workers and sexually abused women to enable them to earn for their livelihood through such technical/vocational training and skill. The department will take the assistance of members of reputed NGOs/Trust/Society/professionals/expert bodies.,"Shelter, Education, Sex Worker, Reintegration, Protection, Skill, Vocational Education"
Goa Mediclaim Scheme,https://www.myscheme.gov.in/schemes/gms,"“Goa Mediclaim Scheme” provides financial assistance to avail super-speciality treatments that are not available in the Government Hospitals of Goa, such as dialysis, plastic surgery, ICU care, angiography and angioplasty, open-heart surgery, kidney transplantation, neurosurgery, etc.","Medicine, Hospital, Health, Patient, Mediclaim"
Grant of Financial Assistance to Poor Scheduled Caste Pregnant & Lactating Women,https://www.myscheme.gov.in/schemes/gfapscplw,"The scheme “Grant of Financial Assistance to Poor Scheduled Caste Pregnant & Lactating Women” was introduced by the Adi Dravidar Welfare Department, Government of Puducherry. The objective of the scheme is to provide assistance for the well-being of Pregnant and Lactating mothers and their children.","Pregnant, Woman, Child, Infant, Scheduled Caste, Financial Asisstance, Hospital"
Free Blood to Patients - Uttarakhand,https://www.myscheme.gov.in/schemes/fbpuk,"The scheme aims to ensure the availability of blood free of cost to all patients admitted in government hospitals across the state. Under this scheme, blood is provided free of cost by government blood banks to all in-patients who require transfusion during treatment.","Health, Free Blood, Patients"
Free Distribution of Rice to Differently Abled Persons,https://www.myscheme.gov.in/schemes/fdrdap,"The scheme “Free Distribution of Rice to Differently Abled Persons” by the Department of Social Welfare, Government of Puducherry was introduced to distribute 15 Kg of rice per month or equivalent Direct Benefit Transfer (DBT) to the differently abled persons.","Food, Meal, Rice, PwD, Disability"
Free Medical Assistance (Gujarat),https://www.myscheme.gov.in/schemes/fmaguj,"The scheme aims to provide financial assistance for expensive medical treatments to Scheduled Tribe individuals. Through this scheme, monetary aid is provided to Scheduled Tribe individuals suffering from various diseases and for serious maternity cases and anaemia in women.","Expensive Medical Treatment, Tuberculosis, Cancer, Leprosy, HIV, Sickle Cell Anaemia, Thalassemia"
Free Medical Card for Media Persons,https://www.myscheme.gov.in/schemes/fmcmp,The scheme provides free medical facilities to press correspondents and members of their families in Government hospitals /institutions under the control of the Administration. This will include free treatment in Government hospitals /institutions with entitlement to A-Class Special Wards..,"Medical, Hospital, Press, Media"
Fund of Funds for Startups,https://www.myscheme.gov.in/schemes/ffs,"Launched in January 2016 under Startup India, the Fund of Funds for Startups is managed by SIDBI. It supports DPIIT-recognized startups indirectly by investing in SEBI-registered AIFs, which must invest at least twice the FFS contribution.","DPIIT, Startup India, Startups, AIF, Equity"
Full Medical Checkup Assistance Scheme- Gujarat Labour Welfare Board,https://www.myscheme.gov.in/schemes/sfmcas-glwb,The objective of the scheme is to conduct health check-ups for male Shramyogis above 45 years of age and female Shram Yogis above 35 years of age who are working in the organized sector in the state of Gujarat.,"Shramyogi, Medical, Checkup, Organized Worker, Labour"
Funeral Assistance Scheme (Madhya Pradesh),https://www.myscheme.gov.in/schemes/fasmp,"Launched on 13th August 2013, the ""Funeral Assistance Scheme"" by the Department of Social Justice and Empowerment, Govt. Madhya Pradesh provides ₹3,000/- for the last rites of destitute or unclaimed bodies.  The scheme also supports families registered under labour schemes.","Funeral, Poor, Death, Financial Assistance"
Funeral Support Scheme (HPBOCWWB),https://www.myscheme.gov.in/schemes/fsphpbocwwb,"The ""Funeral Support Scheme"" under the Labour and Employment Department, Himachal Pradesh, provides ₹20,000 to the nominees or dependents of registered beneficiaries to support funeral expenses.","Construction Workers, Building Worker, Funeral, Death, Financial Assistance"
Gambhir Bimari Sahayata Yojana,https://www.myscheme.gov.in/schemes/gbsy,"The ""Gambhir Bimari Sahayata Yojana"" is a scheme by the government of Uttar Pradesh, India, to provide financial assistance to registered construction workers for the  treatment from the serious Illness","Health, Financial Assistance, Construction Workers, Serious Illness"
Grant-in-aid (TB),https://www.myscheme.gov.in/schemes/giatb,"State Government is granting financial assistance in the form of Grant-in-Aid to a person having no employment under the Government, Public Sector undertaking, or under any local bodies may qualify to receive the grand suffering from fell disease.","SC ST, TB, Grant, Financial Assistance, DBT"
Grants In Aid To SC/ST Patients Suffering From Cancer And Other Malignant Diseases,https://www.myscheme.gov.in/schemes/gascstpsfcad,"The objective of the scheme is to provide financial assistance in the form of one-time grants to patients undergoing medical treatment in connection with T.B., Cancer and other malignant diseases. This scheme provides one-time financial assistance to patients belonging to the Tea Tribes community.","Cancer Patient, SC/ST, Scheduled Caste, Scheduled Tribe, Grant"
Grants To Patients Suffering From Tuberculosis/Cancer And Other Major Diseases,https://www.myscheme.gov.in/schemes/gpstbcomd,"The scheme aims to provide financial assistance for medical treatment to patients suffering from Tuberculosis, Cancer, and other major diseases. It provides a one-time financial grant to patients of the Tea Tribes and Adivasi community.","Health, Financial Assistance, Disease, Education, Student, Cancer, Tuberculosis, Patient"
Health Check-up (A.B.O.C.W.W.B),https://www.myscheme.gov.in/schemes/hc-uabocwwb,"Registered construction workers having continuous membership of the Board can avail an amount of ₹5,000/- once in a year for his/ her annual health checkup in any Hospital.","Health, Check-Up, Building Worker, Construction Worker, Labour, Financial Assistance"
Health Benefits for Pregnant Mothers and Newborns through Supraja-AYUSH,https://www.myscheme.gov.in/schemes/shbpmna,The scheme aims to promote the health and well-being of pregnant women and newborns by providing Ayurvedic-based healthcare services and treatment.,"Newborn Child, Pregnant Mother, AYUSH, Health Benefits, Supraja"
Journalist's Medical Welfare Scheme - Assam,https://www.myscheme.gov.in/schemes/jmws-assam,"The Journalist's Medical Welfare Scheme was first implemented in 2012 by the Government of Assam. Under this scheme, one-time financial assistance is provided to the accredited and recognized journalists of Assam for their medical treatment.","Journalist, Medical Treatment, Financial Assistance, Dependent Family"
KCR Nutrition Kit,https://www.myscheme.gov.in/schemes/kcr-nutrition-kit,"KCR Nutrition Kits Scheme is a welfare initiative launched by the Government of Telangana, India, aimed at providing nutritious food to pregnant. The primary objective of the scheme is to improve the nutritional status of pregnant women.","Pregnant Women Care Kit, Providing Nutritious Food To Pregnant Women And Children, Anganwadi Centers, Improve The Nutritional Status Of Pregnant"
Kalakar Kritadnyata Nidhi: Medical Treatment,https://www.myscheme.gov.in/schemes/kkn-mt,"The scheme aims to provide financial assistance to aged and needy Goan artists and their dependent family members for medical treatment expenses. It covers major or minor surgical treatment costs in local or outstation hospitals, including travelling and accommodation expenses.","Artist, Medical, Healthcare, Surgery, Subsidy, Hospital"
Financial Assistance for Medical (JKBOCWWB),https://www.myscheme.gov.in/schemes/fafmjkbocwwb,"The ""Financial Assistance for Medical"" scheme by the JKBOCW Welfare Board, Labour Department, Jammu & Kashmir, provides financial support for medical expenses, including injury treatment, temporary and permanent disability, and the treatment of chronic diseases.","Worker, Construction, Labour, Medical, Financial Assistance"
Financial Assistance for Miscarriage for the Construction Workers,https://www.myscheme.gov.in/schemes/famcw,"""Financial Assistance for Miscarriage for the Construction Workers"" by the Delhi Building and Other Construction Workers Welfare Board, Labour Department, Delhi, is a welfare scheme that provides an amount of ₹3,000/- as financial assistance in case of miscarriage.","Labour, Miscarriage, Medical Assistance, Construction Workers, Financial Assistance, Women"
Financial Assistance for Medical Treatment of Journalists,https://www.myscheme.gov.in/schemes/famtj,"The Tamil Development, Religious Endowments, and Information Department scheme was launched by the ""Financial Assistance for Medical Treatment of Journalists"". The scheme aims to provide financial assistance to four journalists for medical treatment from the Chief Minister’s Public Relief Fund.","Medical, Financial Assistance, Daughter, Disease"
Financial Assistance for Treatment of Chronic Diseases (HBOCWWB),https://www.myscheme.gov.in/schemes/fatcdhbocwwb,"Under this scheme, financial assistance of ₹1,00,000/- is provided to registered workers for indoor treatment of chronic diseases like Cancer, TB, AIDS, etc. as per government rules.","Building Worker, Construction Worker, Labour, Treatment, Chronic Diseases, Financial Assistance, Cancer, TB, AIDS"
"Financial Assistance for the Treatment of Blind, Disabled, Deaf, Dumb, or Mentally Challenged Ex-Servicemen and their Dependents (Wife and Children)",https://www.myscheme.gov.in/schemes/faafbdmmresf,"The scheme aims to provide monthly financial assistance for the treatment of ex-servicemen and their dependents (wife & children) who have a disability of 40% or more and are suffering from serious illnesses such as cancer, leprosy, tuberculosis, kidney and cardiac ailments, paralysis, etc.","Financial Assistance, Medical Treatment, Person With Disability, Ex-Servicemen, Illness, PwD"
Financial Assistance to Old Age Pensioner Suffering From TB/ Cancer,https://www.myscheme.gov.in/schemes/faoapstbc,"“Financial Assistance to Old Age Pensioner Suffering From TB/ Cancer” by the Dept of Women & Child Development, Govt of Puducherry, was introduced to extend a helping hand by way of financial assistance to Old Age/Destitute Pensioners who are suffering from TB/Cancer to meet the medical expenses.","Cancer, Pension, TB, Senior Citizen, Financial Asisstance"
Financial Assistance to Poor Scheduled Caste People Suffering From Prolonged Diseases,https://www.myscheme.gov.in/schemes/fapscpspi,"The scheme “Financial Assistance to Poor Scheduled Caste People Suffering From Prolonged Diseases” was introduced by the Adi Dravidar Welfare Dept, Govt of Puducherry. The objective of the scheme is to assist poor patients from Scheduled Castes suffering from prolonged illness.","Disease, Illness, Medical, Hospital, Doctor, Financial Asisstance, Scheduled Caste"
Financial Grants In Aid To SC/ST Patients Suffering From Cancer And Other Malignant Diseases,https://www.myscheme.gov.in/schemes/grants-in-aid-to-scst-patients,The scheme “Financial Grants in Aid to SC/ST patients suffering from cancer and other malignant diseases” was launched by the Government of Assam in 2017 to provide financial assistance in the form of grants in Aid to SC/ST patients who are suffering from cancer and other malignant diseases.,"Scheduled Caste, Scheduled Tribe, Medical Treatment, Patients, Financial Assistance"
Financial Incentives To Mothers Who Deliver A Girl Child (Mamta),https://www.myscheme.gov.in/schemes/fimdgc,The objective of the Mamta Scheme is aimed at improving the Female Child Sex Ratio in the State. The scheme is open to all mothers who deliver a live Girl Child (max. 02 deliveries) in a registered medical institution. The scheme shall be implemented through the ICDS.,"Mother, Pregnant, Birth, Girl Child, Medical Institution, ICDS"
Khushiyon Ki Sawari Sewa - Uttarakhand,https://www.myscheme.gov.in/schemes/kkssuk,"The scheme aims to provide safe, timely, and free transportation for pregnant women and newborn babies (0 - 1 year) to access healthcare services, including travel from home to the hospital and from the hospital back home.","Pregnant Woman, 102, Newborn, Ultrasound Service, Pregnancy Care"
Khushi Scheme,https://www.myscheme.gov.in/schemes/ks,"The Department of Health and Family Welfare, Government of Odisha had introduced a scheme named ""Khushi"" which aims to provide Free sanitary napkins to all girls in Government and aided schools from class 6th to 12th.","Sanitary Pads, Health, Hygiene"
Kishor Swasthya Paramarsh Clinic - Uttarakhand,https://www.myscheme.gov.in/schemes/kspc,"This initiative aims to promote the physical, mental, and emotional well-being of adolescents aged 10 to 19 years by providing free health counselling and guidance.","Adolescent, Health Counseling, Free Consultation, Clinic"
Kishori Balika Yojana- Uttarakhand,https://www.myscheme.gov.in/schemes/kbyuk,"The scheme aims to create awareness among adolescent girls aged 14 to 18 years about nutrition, health, and life cycle issues, and also provides supplementary nutrition for 300 days in a year.","Adolescent Girls, Awareness On Nutrition, Awareness On Health, Teenage Girl"
Kishori Balika Yojana (Madhya Pradesh),https://www.myscheme.gov.in/schemes/sfagmp,"The scheme ""Kishori Balika Yojana"" by the Department of Women and Child Development, Government of Madhya Pradesh aims to provide vocational, health, and hygiene training to adolescent girls. Through this scheme, training and material assistance are provided to the girls.","Girl, Anganwadi, Development, Training, Workshop, Skill, Health, Vocational, Education"
Kumar Rajratna Bhimrao Ambedkar Medical Assistance Scheme,https://www.myscheme.gov.in/schemes/krbamas,"The scheme aims to provide financial support to individuals belonging to SC category suffering from incurable & serious diseases. Under this scheme, Medical Assistance is provided to Scheduled Caste patients diagnosed with life-threatening conditions such as TB, Leukemia, & other critical illnesses.","Medical Assistance, Disease, Scheduled Caste, Medical Aid, Treatment"
Madhya Pradesh Kalakar Evam Sahityakar Kalyan Kosh Niyam- Serious Illness / Accident / Calamity Assistance,https://www.myscheme.gov.in/schemes/mpkskkn-diancal,"The scheme aims to provide one-time financial assistance for serious illness, accident, or calamity-related medical treatment to artists and litterateurs.","Financial Assistance, Calamity, Illness, Accident, Artists, Litterateurs"
Minimata Mahtari Jatan Yojana,https://www.myscheme.gov.in/schemes/bpsy,"The Labor Department of Chhattisgarh started this scheme on March 4, 2010, under the ""Building and Construction Workers Welfare Board"" for female construction workers. Under the scheme registered female construction workers will receive benefits during pregnancy.","Financial Assistance, Pregnancy Care, Women Wellness, Child Care, Construction Workers"
Miscarriage Benefit,https://www.myscheme.gov.in/schemes/mbbwwb,"The ""Miscarriage Benefit'' scheme by the BOCW Welfare Board, Labour Department,West Bengal, is a welfare scheme that provides financial benefits for miscarriage up to two times in a lifetime to the eligible female beneficiaries or the wives of male beneficiaries.","Labour, Building Worker, Construction Worker, Miscarriage, Women"
Mobile Lab Scheme (P.B.O.C.W.W.B),https://www.myscheme.gov.in/schemes/mlsp,"The ""Mobile Lab Scheme'' by the BOCW Welfare Board, Department of Labour, Punjab, is a welfare scheme that provides reimbursement of expenditure incurred by the beneficiaries and their dependents for the treatment of silicosis.","Labour, Building Worker, Construction Worker, Silicosis Diseases, Health"
Motor Vehicle Driver-Conductor Welfare Scheme- Pradhanmantri Suraksha Bima Yojana,https://www.myscheme.gov.in/schemes/mvdcws-pmsby,"This scheme provides accident insurance coverage to registered drivers and conductors, offering financial protection in the event of accidental death or permanent disability.","Medical Assistance, Death, Disability, Drivers, Conductors"
Motor Vehicle Driver-Conductor Welfare Scheme- Medical Assistance,https://www.myscheme.gov.in/schemes/mvdcws-mda,"The scheme aims to provide healthcare and medical assistance to registered drivers, conductors, and their families. Medical benefits are delivered through existing state health schemes.","Financial Assistance, Medical Treatment, Driver, Conductor, Diseases"
Mukhmantri Sehat Bima Yojana,https://www.myscheme.gov.in/schemes/mmsby,"""AYUSHMAN BHARAT PM-JAY MUKH MANTRI SEHAT BIMA YOJNA” is a flagship State Health Insurance Program of the Government of Punjab.","Insurance, Health, Welfare, Medical"
Mukhya Mantri Himachal Health Care Scheme-HIMCARE,https://www.myscheme.gov.in/schemes/himcare,Mukhya Mantri Himachal Health Care Scheme-HIMCARE is a health insurance scheme providing cashless treatment coverage up to Rs. 5.00 lakh per year per family in empanelled hospitals. It aims to cover families not included in the Ayushman Bharat scheme.,"BPL, Health Insurance, Cashless Treatment"
Mukhya Mantri Sahara Yojana,https://www.myscheme.gov.in/schemes/mmsy,"The State Government has launched the 'Sahara Scheme' to provide financial assistance of Rs. 3000 per month to the patients belonging to the economically weaker sections of the society, who are suffering from specified diseases such Parkinson, Malignant Cancer, Paralysis etc.","Sahara Yojana, DBT Scheme, Financial Assistance, EWS Scheme, Patients"
Mukhyamantri Aanchal Amrit Yojana,https://www.myscheme.gov.in/schemes/maayu,"The scheme aims to improve the health of children between 3 to 6 years of age by providing them fortified and flavored milk containing Vitamins A and D, four days a week, at Anganwadi Centres.","Childcare, Fortified Milk, Health, Flavoured Milk, Anganwadi Centre"
Mukhyamantri Abua Swasthya Suraksha Yojana,https://www.myscheme.gov.in/schemes/massy,"The ""Mukhyamantri Abua Swasthya Suraksha Yojana"" by the Department of Health and Family Welfare, Govt. of Jharkhand aims to provide quality healthcare services to eligible families. Beneficiaries receive ₹15,00,000/- per family per year as health insurance coverage for advanced medical treatments.","Healthcare, Families, Medical Treatments"
Mukhyamantri Anusuchit Janjati Gram Vikas Yojana,https://www.myscheme.gov.in/schemes/majgvy,"The scheme ""Mukhyamantri Anusuchit Janjati Gram Vikas Yojana"" by the Welfare Department, Govt. of Jharkhand, aims to uplift Scheduled Tribe communities through education, health, & economic initiatives. Financial grants, equipment, & training programs are provided for holistic village development.","Financial Assistance, Opportunity, Training, Healthcare, SHGs"
Mahatma Jyotirao Phule Jan Arogya Yojana,https://www.myscheme.gov.in/schemes/mjpjay,"The Mahatma Jyotirao Phule Jan Arogya Yojana, launched by the Government of Maharashtra, offers cashless treatment for identified diseases through a network of government and private healthcare providers.","Hospital, Health Insurance, Cashless Service, Diseases, Hospital"
Mamta Taruni Abhiyan,https://www.myscheme.gov.in/schemes/mta,"""Mamta Taruni Abhiyan"" was a program launched in Gujarat, India, aimed at providing healthcare facilities to adolescent girls and pregnant women in rural areas. The program was launched by the Gujarat state government in 2010.","Mamta, Taruni, Abhiyan, Healthcare"
Maternity Benefit,https://www.myscheme.gov.in/schemes/mbwb,"The ""Maternity Benefit'' scheme by the BOCW Welfare Board, Labour Department,West Bengal, is a welfare scheme that provides maternity benefits up to two times in a lifetime to the eligible female beneficiaries or the wives of male beneficiaries.","Labour, Building Worker, Construction Worker, Maternity, Pregnancy Care, Women"
Maternity Assistance for the Construction Workers,https://www.myscheme.gov.in/schemes/mafcw,"The ""Maternity Assistance for the Construction Workers"" by the Delhi Building and Other Construction Workers Welfare Board, Labour Department, Delhi, is a welfare scheme  that provides maternity benefits of ₹ 30,000/- to the registered women members and wives of male members for upto 2 children.","Labour, Medical Support, Construction Workers, Maternity, Financial Assistance"
Maternity Assistance Scheme (PBAOCWWB),https://www.myscheme.gov.in/schemes/mat-pbaocwwb,"The ""Maternity Assistance"" is a Welfare Scheme by the Puducherry Building and Other Construction Workers Welfare Board, Labour Department, Union Territory of Puducherry. Through this scheme, the women employees who are beneficiary of the fund shall be given ₹5,000/- each as maternity benefit.","Maternity, Pregnant, Financial Assistance, Construction, Worker, DBT"
