Title,Link,Description,Tags
Mukhyamantri Prakhand Parivahan Yojana,https://www.myscheme.gov.in/schemes/mmppy,"""Mukhyamantri Prakhand Parivahan Yojana"" to provide transportation facilities connecting blocks & remote Panchayats with district headquarters. This scheme aims to encourage scheduled castes, scheduled tribes, backward classes entrepreneurship by providing financial support to purchase buses.","Employment, Transport, Financial Assistance, Subsidy"
New Generation Innovation Network,https://www.myscheme.gov.in/schemes/ngin,"The scheme aims to create an ecosystem that promotes innovation in educational institutions. Through this scheme, financial assistance is provided to host institutes and student teams for running incubators and for student projects.","Generation, Innovation, Network, Educational Institution, College, Grant, Infrastructure"
Scheme of Assistance for the Prevention of Alcoholism & Substance (Drugs) Abuse and for Social Defence Services: General Grant-in-Aid Programme for Financial Assistance in the Field of Social Defence,https://www.myscheme.gov.in/schemes/sapaandsdasdsggiapfafsd,"The scheme aims to meet needs falling within the mandate of the Ministry which cannot be met under its regular schemes and support such initiatives of an innovative/pilot nature in the area of welfare and empowerment of the Ministry’s target groups, as cannot be supported under its regular schemes.","Rehabilitation, Social Defence, Grant, Financial Assistance"
Scheme of Development Assistance to Colleges for the Construction of Buildings,https://www.myscheme.gov.in/schemes/sdaccb,"The scheme aims to provide development assistance to Colleges to help in the consolidation and expansion of infrastructure. Financial assistance is provided to eligible Colleges for the construction and renovation of essential buildings like classrooms, laboratories, and hostels.","College, Construction, Building, Grant, Infrastructure, Development"
Scheme of Financial Assistance to IHMs/FCIs/IITTM/ICI/NCHMCT/PSUs,https://www.myscheme.gov.in/schemes/sfaifiinp,"The scheme aims to provide Central Financial Assistance for setting up, expanding, upgrading, and replacing equipment for institutions involved in tourism and hospitality education and capacity building. Benefits include capital grants for construction and equipment.","Institute, Society, Construction, Upgradation, Equipment, Hospitality, Tourism"
Scheme for Construction of Multipurpose Community Halls in Areas Inhabited by Tribal Community (Sanskruti Bhavan),https://www.myscheme.gov.in/schemes/scmchaitc-sb,"The scheme aims to provide essential infrastructure by constructing Multipurpose Community Halls (Sanskruti Bhavan) in villages primarily inhabited by Scheduled Tribe Communities. Benefits include a facility that serves as a marriage hall, training center, and recreation room.","Community, Tribal, Infrastructure, NGO, Marriage, Training"
Scheme for Development Maintenance and Construction of Roads,https://www.myscheme.gov.in/schemes/sdmcr,"The ""Development Maintenance and Construction of Roads"" was launched by the Pondicherry Industrial Promotion Development and Investment Corporation Limited (PIPDIC), Department of Industries & Commerce. The scheme aims to assist SSI units for the Development & Maintenance and Construction of Roads.","Entrepreneur, Industry, Loan, Investment, Road, Infrastructure"
Scheme for Small Road Transport Operators (SRTOs),https://www.myscheme.gov.in/schemes/sfsrtos,"The scheme aims to extend financial assistance for acquiring new transport vehicles, including goods and passenger vehicles. It provides term loans covering up to 70% of the vehicle cost, excluding road tax and insurance, repayable over a max. of 58 monthly instalments.","Transport, Loan, Vehicle, Entrepreneur, Financial Assistance"
Sagar Khedu Sarvangi Vikas Yojana,https://www.myscheme.gov.in/schemes/sksvy,"The scheme aims to improve power infrastructure in coastal taluks by addressing corrosion issues, ensuring adequate voltage, and continuous electricity supply. Benefits include reduction in motor burnout, prevention of industrial losses, and providing new agricultural electricity connections.","Power, Infrastructure, Coastal, Electricity, Consumer, Farmer"
Scheme For Soft Loan To The Grant-in-aid/ Non-grant In Aid Institutions For Maintenance And Upgradation Of Infrastructure Facilities,https://www.myscheme.gov.in/schemes/sslgiangiaimuif,The objective of the scheme is to support the efforts of the management of the Non-Government aided institutions/non-grant-in-aid institutions for the upgradation and maintenance of infrastructural facilities for promoting a conducive atmosphere for learning.,"Infrastructure, Maintenance, Institution, Loan"
Subsidy to Purchase E-Bike for Journalists,https://www.myscheme.gov.in/schemes/spebj,"The scheme aims to provide financial assistance to journalists in Goa for purchasing e-bikes at a subsidised rate. The benefits include making it more convenient for journalists to gather and disseminate news, with the intended beneficiaries being eligible Goa-based journalists.","Subsidy, Transport, Journalist, Environment, Pollution, Road"
Swachh Bharat Mission (Grameen - Waste Management) - Uttarakhand,https://www.myscheme.gov.in/schemes/sbmgwmuk,"The scheme aims to promote sustainable solid and liquid waste management in rural Uttarakhand by providing necessary infrastructure and facilities to ensure cleaner villages, improved sanitation, and better public health.","Waste Management, Solid Waste, Liquid Waste, Sanitation"
Vehicle Loan Scheme (GTKVN),https://www.myscheme.gov.in/schemes/tsgtkvn,"The scheme aims to promote self-employment among youth from the Thakor and Koli communities by providing loans of up to ₹4,00,000/- for the purchase of commercial vehicles such as auto-rickshaws, loading rickshaws, or a Maruti Eeco van to start an income-generating transport business.","Loan, Self Employment, Auto Rickshaw, Vehicle, Transport"
Yatra Pass in DTC non AC Buses for the Construction Workers,https://www.myscheme.gov.in/schemes/ypidnabftcw,"The ""Yatra Pass in DTC non AC Buses for the Construction Workers"" by the Delhi Building and Other Construction Workers Welfare Board, Labour Department, Delhi, is a welfare scheme that provides a pass of ₹ 2400/- per three months for non AC DTC bus to the registered workers for purchasing.","Yatra Pass, Labour, Construction Worker, Travel, Transport"
Yashwantrao Chavan Mukta Vasahat Yojana for VJNTs,https://www.myscheme.gov.in/schemes/ycmvyfvjnts,"The scheme ""Yashwantrao Chavan Mukta Vasahat Yojana for VJNTs,"" was launched by the Dept of Social Justice & Special Assistance, Govt of Maharashtra. Each VJNT family will receive a plot of land measuring 5 gunthas (approximately 500 square meters or about 5,382 square feet).","Vimukta Jati, Nomadic Tribe, Family, Financial Assistance, VJNT, Home, Construction, Shelter, Infrastructure"
Zero Ticket Bus Travel Scheme for Women,https://www.myscheme.gov.in/schemes/tnztbtsfw,"The scheme aims to provide to eligible women/ transgender beneficiaries of Tamil Nadu under the Zero Ticket Bus Travel Scheme for Women, Free of Cost Travel in Government of Tamil Nadu Buses. No Need to Pay any Fare up to 30 Kilometers.","Women, Transport, Zero Ticket, Bus, Empowerment"
Shravan Kumar Shramik Parivar Tirth Yatra Yojana,https://www.myscheme.gov.in/schemes/sksptyy,The Shravan Kumar Shramik Parivar Tirth Yatra Yojana (SKSPTYY) is a scheme launched by the Uttar Pradesh government in 2022 to provide financial assistance to the families of construction workers for undertaking pilgrimage.,"Financial Assistance, Travel, Pilgrimage"
Transport Loan Scheme,https://www.myscheme.gov.in/schemes/tls-delhi,"""Transport Loan Scheme"" aims to promote self-employment among target groups by providing term loans for Light Motor Vehicles. The scheme benefits Scheduled Castes, Other Backward Classes, Minorities, and Safai Karamcharis with financial assistance up to ₹5,00,000/-.","Loan, Employment, Entrepreneurship, Scheduled Caste, Scheduled Tribe, Minority, Safai Karmachari, Transport"
Travel Concession To The Differently Abled Persons In State Owned Transport Corporation Buses,https://www.myscheme.gov.in/schemes/tcdapsotcb,The Government of Tamil Nadu introduced Differently Abled Persons In Stated Owned Tranportat Corporation buses.,"Travel, Differently Abled Persons, Transport Corporation Bus, Tamil Nadu"
Transportation Scheme (Gujarat Gopalak Vikas Nigam),https://www.myscheme.gov.in/schemes/tsggvn,"The scheme aims to provide loans for the purchase of auto rickshaws and loading vehicles. Through this scheme, financial assistance for vehicle purchase is provided to the Rabari and Bharwad castes from the socially and educationally backwards classes.","Auto, Rickshaw, Loading Vehicle, Rabari Caste, Bharwad Caste"
Travel Grants To Goan Authors,https://www.myscheme.gov.in/schemes/tgga,"The objective of the scheme is to enable the Goan writers to come in close contact with the senior writers of a language-region other than their own within India to acquaint them with the writers and the people of that region, and to widen their awareness and sensibility about the country.","Travel, Grant, Author, Culture, Artist"
Tribals Development Plan: Motor Driving Training [Light & Heavy Vehicles],https://www.myscheme.gov.in/schemes/tdp-mdtlhv,"The scheme aims to provide full financial coverage for motor driving training, including courses for Light Motor Vehicles and Heavy Motor Vehicles, specifically recognizing Goa’s future in the transport sector. It benefits eligible Tribal families in Goa whose annual income is below ₹1,20,000/-.","Subsidy, Training, Tribal, Transport, Vehicle, Livelihood"
Tribals Development Plan: Purchase of Tourist Taxi,https://www.myscheme.gov.in/schemes/tdp-ptt,This sub-scheme aims to empower Scheduled Tribe (ST) families by providing financial assistance to purchase tourist taxis for self-employment in Goa’s growing tourism industry. It supports tribal households in transitioning from traditional occupations to sustainable livelihood opportunities.,"Tribal, Transport, Employment, Tourism, Subsidy, Livelihood, Vehicle"
Tribals Development Plan: Subsidy for Purchase of Motorcycle,https://www.myscheme.gov.in/schemes/tdp-spm,"The scheme aims to assist tribal families in Goa to purchase motorcycles for self-employment by offering a government subsidy, thereby promoting economic self-reliance among low-income households.","Tribal, Transport, Subsidy, Employment, Motorcycle"
Pradhan Mantri Janjatiya Vikas Mission (PMJVM),https://www.myscheme.gov.in/schemes/pmjvm,"The scheme aims to promote livelihood generation and income enhancement of tribal communities through value addition, processing, and marketing of tribal products.","Tribal Development, Minor Forest Produce, Van Dhan Vikas Kendra, Self Help Group, Tribal Livelihood, Marketing Support"
Pradhan Mantri Adi Adarsh Gram Yojana (PMAAGY),https://www.myscheme.gov.in/schemes/pmaagy,The scheme aims to develop selected villages with significant Scheduled Tribe population into model villages by providing basic infrastructure and improving socio-economic conditions.,"Tribal Development, Adarsh Village, Infrastructure Gap Filling, Village Development Plan, Central Assistance, Tribal Welfare"
Scheme for Grant of Financial Assistance for Administering Road Safety Advocacy and Awards for the Outstanding Work Done in the Field of Road Safety,https://www.myscheme.gov.in/schemes/sgfaarsaaowdfrs,"The objective of the Scheme is to stimulate and encourage opportunities for various agencies through participation, in order to create awareness on road safety.","Financial Assistance, Road Safety, Advocacy, Award, NGO, Trust, Cooperative Society"
