Title,Link,Description,Tags
Map Simplification Process,https://www.myscheme.gov.in/schemes/msp,"The scheme aims to provide an efficient online system for landowners in Haridwar district to get approval for their residential and commercial property maps quickly and easily, ensuring transparency and reducing delays.","Map Simplification, Residential Map, Commercial Map"
Map Approval through UDAY App,https://www.myscheme.gov.in/schemes/maua,It aims to simplify and expedite the process of residential property map creation and approval for all landowners in Haridwar district through mobile app.,"Map, Map Approval, UDAY App"
Pratyasha Scheme- West Bengal,https://www.myscheme.gov.in/schemes/ps-west-bengal,The Government of West Bengal has undertaken a housing project scheme named ” PRATYASHA” for Police Personnel (from Inspectors to Constables) working in the West Bengal Police to materialize their dreams of owning houses.,"Police, House, Flats, Financial Assistance, Housing Assistance"
"Procedure for Admission in Government Child Care Institution, Government Communication Home and Open Shelter Home",https://www.myscheme.gov.in/schemes/pagccigchosh,"The scheme aims to support orphaned, destitute, abandoned & vulnerable children by providing them with clothing, food, accommodation, medical care, education & other essential facilities in Government Child Care Institutions, Government Communication Homes, & Open Shelter Homes within the state.","Child Care Institution, Government Communication Home, Open Shelter Home, Orphan Children, Destitute Children, Abandoned Children"
Procedure for Admission to Government Women Welfare and Rehabilitation Centre and Women's Home,https://www.myscheme.gov.in/schemes/pagwwrcwh,"The scheme aims to provide support to women above 18 years of age who are orphans, destitute, abandoned, found on roads, or mentally and physically disabled. Such women are provided with clothing, food, accommodation, medical care, counselling, entertainment, and training facilities free of cost.","Women Welfare, Rehabilitation Center, Mahila Griha, Destitute Woman, Orphan, Abandoned Woman, Disabled Woman"
Netaji Subhash Chandra Bose Residential Hostel,https://www.myscheme.gov.in/schemes/nscbrhuk,"The scheme aims to provide free hostel facilities to children (both boys and girls) aged 6 to 18 years who are enrolled in nearby schools for formal education. In addition, children are provided with a monthly stipend of ₹200/-.","Hostel, Subhash Chandra Bose, Stipend, Student"
Pradhan Mantri Awaas Yojana - Gramin,https://www.myscheme.gov.in/schemes/pmay-g,"Launch on 1st April 2016, Pradhan Mantri Awaas Yojana Gramin (PMAY-G) is centre's flagship mission by the Ministry of Rural Development (MoRD), implemented by the Ministry of Housing and Urban Affairs (MoHUA). PMAY-G addresses the rural housing shortage and bridges the housing deficit in rural areas","Rural Development, Housing, Loan, Financial Assistance"
"Pradhan Mantri Awaas Yojana - Gramin, Uttarakhand",https://www.myscheme.gov.in/schemes/pmayguk,"The scheme aims to provide pucca houses with basic amenities to eligible rural households in Uttarakhand, ensuring dignified living conditions for economically and socially disadvantaged families.","Awaas, Gramin, House, House Construction, Toilet Construction"
Pradhan Mantri Awas Yojana – Urban: Individual House Construction Component - Beneficiary Led Construction (BLC) Uttarakhand,https://www.myscheme.gov.in/schemes/ihccblcuk,The scheme aims to provide financial assistance to eligible urban families for constructing a pucca house on their own land or for improving their existing kutcha or weak houses.,"House Construction, BLC, Urban, Awas"
Pradhan Mantri Awas Yojana - Urban,https://www.myscheme.gov.in/schemes/pmay-u,"A flagship mission implemented by MoHUA, addressing urban housing shortage. The beneficiaries include Economically Weaker Section (EWS) / Low Income Group (LIG) and Middle Income Group (MIG) categories, including slum dwellers, by ensuring a pucca house to all eligible urban households by 2022.","Housing, Urban, Rehabilitation, Loan, Sanitation"
Operation of Ashram Hostels,https://www.myscheme.gov.in/schemes/oahr,"Under this scheme, free accommodation, nutritious meals, educational materials, uniforms, personal hygiene items, and other facilities are provided to Scheduled Tribe (ST) students residing in ashram hostels operated by the Tribal Area Development Department.","Scheduled Tribe, Hostel, Student, Tribal, Ashram Hostels, Free Accommodation"
Opening and Maintenance of Boys and Girls Hostels,https://www.myscheme.gov.in/schemes/ombgh,"The scheme ""Opening and Maintenance of Boys and Girls Hostels” by the Adi Dravidar Welfare Dept, Government of Puducherry, provides boarding/lodging and hostel facilities to Scheduled Caste students in pursuance of their education and to dissuade dropping of education at school and college level.","Hostel, Boarding, Lodging, Student, School, College"
Operation of Sports Hostels,https://www.myscheme.gov.in/schemes/osh,"The scheme aims to encourage tribal students to participate in sports and prepare them for national & international competitions. Tribal students from Classes 6 to 12 are provided with free accommodation, specialized training, nutritious meals & other necessary facilities in the sports hostels.","Hostel, Scheduled Tribe, Sports Training, Sports, Tribal Students"
Operation of SC Senior Hostel,https://www.myscheme.gov.in/schemes/oossh,"The scheme ""Operation of SC Senior Hostel"" provides accommodations and a conducive learning environment for Scheduled Caste students. Through this scheme, separate junior, senior, and college hostels with free boarding and lodging facilities are provided to both boys and girls.","Hostel, Scheduled Caste, College, Student"
PM Janjati Adivasi Nyaya Maha Abhiyan (PM JANMAN),https://www.myscheme.gov.in/schemes/pm-janman,"The scheme aims to improve the socio-economic status of PVTGs by saturating families and habitations with basic facilities and services. It provides 11 critical infrastructure and welfare interventions, including housing, water, electricity, and connectivity.","Tribal, PVTG, Infrastructure, Housing, Health, Education, Livelihood, Skilling"
Relief and Rehabilitation Assistance to Sri Lankan Refugees in the Refugee Camps,https://www.myscheme.gov.in/schemes/rraslrrc,"The scheme provides relief materials, which among other things include Feeding Charges, Subsidized Rice, Clothing Materials, Utensils, Transportation Charges (on arrival), Porterage and Transport (on repatriation), Cash Doles, Infrastructure Facilities (at camps), Electricity, Drinking Water, etc.","Refugee, Rehabilitation, Shelter, Security, Food"
Residential School For Blinds,https://www.myscheme.gov.in/schemes/rsb,"The ""Residential School for Blinds"" have been established by the Social Welfare Department, Govt. of Jammu and Kashmir for the protection, welfare, and education of the Blind. The school is located at Roop Nagar, near Fire Brigade Office, Muthi, Jammu, 180013. The intake capacity is 50 inmates.","Shelter, Person With Disability, Child, Blind, School"
Running of Scheduled Caste Hostel,https://www.myscheme.gov.in/schemes/rosch,"The ""Running of Scheduled Caste Hostels"" scheme by the Tribal Welfare and Scheduled Caste (SC) Department, Government of Madhya Pradesh, aims to provide housing and a conducive study environment for Scheduled Caste students. Separate junior, senior, and college hostels are operated for boys & girls.","Hostel, Housing, Scheduled Caste, Student"
Providing Model Maps for Residential Construction,https://www.myscheme.gov.in/schemes/pmmrc,It aims to provide landowners in Haridwar district with model maps for residential construction according to the size of their plots.,"Map, Model Map, Residential Map"
Pucca Ghar Yojana (Mining),https://www.myscheme.gov.in/schemes/pgy,"The government of Odisha is committed to providing ""Pucca Houses"" to all the eligible kutcha households in all the mining-affected Blocks of nine mineral-bearing Districts.","Pucca, Ghar, Odisha, Housing, Mining"
Purchase/Construction of House for the Construction Workers,https://www.myscheme.gov.in/schemes/pchcw,"The ""Purchase/Construction of House for the Construction Workers"" by the Delhi Building and Other Construction Workers Welfare Board is a welfare scheme for its registered workers. An advance amount of ₹3,00,000/- to ₹5,00,000/- is provided for the purchase/construction of a house.","Construction, Worker, Financial Assistance, Labour"
Ramai Awas (Gharkul) Scheme for SC & Nav-Buddha (Urban and Rural),https://www.myscheme.gov.in/schemes/rassnb,"The scheme ""Ramai Awas (Gharkul) Scheme for SC & Nav-Buddha (Urban and Rural)"" is a housing scheme by the Department of Social Justice & Special Assistance of the Government of Maharashtra. The scheme aims to raise the standard of living of the Scheduled Caste and Nav-Buddha communities.","Housing, Scheduled Caste, Nav Buddha, Urban, Rural"
Mukhyamantri Vas Sthal Kray Sahayata Yojana,https://www.myscheme.gov.in/schemes/mmvsksy,"This scheme provides financial assistance to landless beneficiaries for purchasing residential land, ensuring housing for the underprivileged in rural Bihar.","Land Purchase, Housing, Rural Development, Financial Assistance"
Mukhyamantri Vidwa Evam Ekal Naari Awas Yojana,https://www.myscheme.gov.in/schemes/mmvenay,"The ""Mukhyamantri Vidwa Evam Ekal Naari Awas Yojana"" was launched by the Department of Social Justice and Empowerment, Government of Himachal Pradesh. The scheme aims to provide financial grants for the construction of houses to economically weak widows and single women.","Financial Assistance, Women, Widow, Housing"
NIJASHAREE HOUSING SCHEME,https://www.myscheme.gov.in/schemes/nhs-west-bengal,"The scheme “NIJASHAREE HOUSING SCHEME” is an initiative by the Govt. of West Bengal which envisages the construction of multi-storied Lower Income Group (LIG)/Middle Income Group (MIG) flats on the public lands belonging to the State Government, local bodies and parastatals.","House, Flats, Lower Income Group, Middle Income Group"
Nari Niketans,https://www.myscheme.gov.in/schemes/nn,"The ""Nari Niketans"" were established in 1976 by the Social Welfare Department, Govt. of Jammu and Kashmir wherein deserted /destitute ladies/ widows having no means of livelihood are given admissions. There are seven Nari Niketan in Jammu & Kashmir. This is a 100% State Sponsored Scheme.","Shelter, Widow, Destitute, Rehabilitation, Social Welfare"
Panchayat Samiti Nandishala Jan Sahbhagita Yojana,https://www.myscheme.gov.in/schemes/psnjsy,"The ""Panchayat Samiti Nandishala Jan Sahbhagita Yojana"" was initiated to provide shelter for stray male cattle by constructing infrastructure in Panchayat Samitis.","Animal Shelter, Animal Husbandry"
Pandit Dindayal Upadhyay Awas Yojana (Developing Caste Welfare) (EBC),https://www.myscheme.gov.in/schemes/pduayebc,"The scheme aims to support Economically Weaker Sections (EWS) by offering financial aid up to ₹1,20,000/- for house construction. This scheme also ensures that Economically Weaker Sections receive support in securing shelter.","Housing, Economically Weaker Section, Social Welfare, Shelter, Home, EWS"
Pandit Dindayal Upadhyay Awas Yojana-Developing Caste Welfare,https://www.myscheme.gov.in/schemes/pduaydcw,"The ""Pandit Dindayal Upadhyay Awas Yojana-Developing Caste Welfare"" provides financial assistance of up to ₹1,20,000/- to socially and educationally backward classes, economically backward classes, and nomadic exempted castes for constructing houses across Gujarat.","Housing, Socially And Educationally Backward Class, Economically Backward Class, Nomadic Exempted Caste"
Pandit Dindayal Upadhyay Awas Yojana (Developing Caste Welfare) (NT-DNT),https://www.myscheme.gov.in/schemes/pduayntdnt,"The ""Pandit Dindayal Upadhyay Awas Yojana (Developing Caste Welfare) (NT-DNT)"" provides financial assistance of up to ₹1,20,000/- to the people belonging to Nomadic Tribes and Denotified Tribes.","Housing, Nomadic And Denotified Tribe, Social Welfare"
Pedalandariki Illu,https://www.myscheme.gov.in/schemes/pi,"""Pedalandariki Illu"" is a Housing Scheme by the Revenue Department, Govt. of Andhra Pradesh. 25 lakh House Site Pattas have been announced for distribution to all the eligible beneficiaries residing in Rural & Urban areas on Saturation MoSaturation Mode irrespective of Caste, Creed, or Religion.","Housing, Below Poverty Line, Welfare"
Mukhyamantri Awas Yojna (HPBOCWWB),https://www.myscheme.gov.in/schemes/mayhpbocwwb,"The Mukhyamantri Awas Yojna, introduced by the Himachal Pradesh Building and Other Construction Workers Welfare Board (HPBOCWWB), provides financial assistance of ₹1,50,000/- to registered worker.","Construction Workers, Building Worker, Housing Assistance, Labour"
Mukhyamantri Gramin Awas Yojana,https://www.myscheme.gov.in/schemes/mgawb,"This scheme aims to provide safe housing for Scheduled Castes, Scheduled Tribes, and Extremely Backward Classes whose existing group housing under previous schemes has become broken down.","Housing, Social Welfare, Scheduled Castes, Scheduled Tribes, Extremely Backward Classes, Financial Assistance"
Nirman Shramik Pucca Ghar Yojana,https://www.myscheme.gov.in/schemes/nspgy,"Labour and ESI Department, Government of Odisha has introduced a scheme ""Nirman Shramik Pucca Ghar Yojana (NSPGY)"" to meet the housing needs of the building and other construction workers in rural areas, registered under the Odisha Building & Other Construction Workers Welfare Board (OB&OCWWB).","Construction Worker, Pucca Ghar, House, Financial Assistance, Direct Benefit Transfer"
Observation Home and Special School,https://www.myscheme.gov.in/schemes/ohss,"“Observation Home and Special School"" was launched by the Dept of Social Welfare, Govt of Puducherry. The scheme aims to take care of the children who are juvenile delinquents by providing a home to them where their basic needs are taken care of including general and vocational education.","Children, Sports, School, Tour"
Old Age Homes - Tamil Nadu,https://www.myscheme.gov.in/schemes/oahtn,"The ""Old Age Homes"" was launched by the Social Welfare and Women Empowerment Department, Government of Tamil Nadu. This scheme is to bring qualitative improvement in the living standards of old people of the state.","Senior Citizens, Shelter, Food, NGO"
Scheme for Construction of Multipurpose Community Halls in Areas Inhabited by Tribal Community (Sanskruti Bhavan),https://www.myscheme.gov.in/schemes/scmchaitc-sb,"The scheme aims to provide essential infrastructure by constructing Multipurpose Community Halls (Sanskruti Bhavan) in villages primarily inhabited by Scheduled Tribe Communities. Benefits include a facility that serves as a marriage hall, training center, and recreation room.","Community, Tribal, Infrastructure, NGO, Marriage, Training"
Santwana Scheme - Karnataka,https://www.myscheme.gov.in/schemes/ss-k,"The ""Santwana Scheme"" offers loans to religious minority individuals whose houses or shops have been destroyed by natural calamities or communal violence. The scheme provides up to ₹5,00,000/- per unit, with 50% as a loan and 50% as a subsidy","Loan, Subsidy, Minority Community, Natural Calamity"
Sardar Patel Awas Yojana,https://www.myscheme.gov.in/schemes/spay,Sardar Patel Awas Yojana (SPAY) is a housing scheme launched by the government of Gujarat in India to provide affordable housing to economically weaker sections (EWS) and low-income groups (LIG) of society.,"Sardar Patel, Awas Yojana, Gujarat, Housing"
Scheduled Caste Boys/Girls Housing Assistance Scheme,https://www.myscheme.gov.in/schemes/scbshas,"The scheme ""Scheduled Caste Boys/Girls Housing Assistance Scheme"" by the Tribal Welfare and Scheduled Caste (SC) Department, Government of Madhya Pradesh, provides financial support for residential facilities to Scheduled Caste students who are studying in colleges outside their native village/city.","Scheduled Caste, Housing, Student, College"
Scheme For Loan And Advances to the Beneficiary For Construction Of House,https://www.myscheme.gov.in/schemes/slabch,"The Scheme for Loan and Advances to the Beneficiary for Construction of House was launched by the Tripura Building and Other Construction Workers Welfare Board, under the Labour Department of Tripura.","Financial Assistance, Construction Worker, Shelter, Housing"
Swaran Jayanti Ashray Yojana - Himachal Pradesh,https://www.myscheme.gov.in/schemes/sjay-hp,"The ""Swaran Jayanti Ashray Yojana"" was launched by the Department of Social Justice and Empowerment, Government of Himachal Pradesh aims to provide financial assistance for the construction of houses who are permanent residents of Himachal Pradesh belonging to Scheduled Castes, Scheduled Tribes, OBC","Financial Assistance, Housing, Shelter"
Usha Kiran Yojana,https://www.myscheme.gov.in/schemes/uky,"In 2007, Madhya Pradesh State Government started ""Usha Kiran Yojana"" for women.","Physical Abuse, Sexual Abuse, Mental Abuse, Deprivation Of Liberty, Domestic Violence"
Vadh Se Bachaye Govansh Ko Sahayata Yojana,https://www.myscheme.gov.in/schemes/vsbgks,"The ""Vadh Se Bachaye Govansh Ko Sahayata Yojana"" scheme, initiated by the Directorate of Gopalan on 02/07/2015, provides financial assistance for the care and maintenance of cattle rescued from illegal slaughter or smuggling.","Animal Shelter, Cattle Welfare Scheme, Cow Protection, Animal Husbandry"
Ved-Vyas Housing Construction Scheme,https://www.myscheme.gov.in/schemes/v-vhcs,"The ""Ved Vyas Housing Construction Scheme"" provides financial assistance to active and traditional fish farmers in Simdega district for building houses. The scheme prioritizes individuals particularly those living in kutcha or thatched houses.","Housing, Fish Farmer, Disabled, BPL"
Yashwantrao Chavan Mukta Vasahat Yojana for VJNTs,https://www.myscheme.gov.in/schemes/ycmvyfvjnts,"The scheme ""Yashwantrao Chavan Mukta Vasahat Yojana for VJNTs,"" was launched by the Dept of Social Justice & Special Assistance, Govt of Maharashtra. Each VJNT family will receive a plot of land measuring 5 gunthas (approximately 500 square meters or about 5,382 square feet).","Vimukta Jati, Nomadic Tribe, Family, Financial Assistance, VJNT, Home, Construction, Shelter, Infrastructure"
Youth Hostel Scheme,https://www.myscheme.gov.in/schemes/yhs,The Youth Hostel Scheme is a joint venture of the Central and State Governments of India. It was launched in the early 1960s to promote youth travel within the country by providing low-cost budget accommodation and facilities to students and youth groups traveling on excursions or study tours.,"Shelter, Youth Hostel, Residence"
"“Home for the Aged"" under Grant-in-Aid to Pondicherry Society for the Care of the Aged (PONCARE)",https://www.myscheme.gov.in/schemes/hfta-giapsca,"Through the scheme “Home for the Aged"", the senior citizens are provided with stay at subsidiary rates, food (both vegetarian and non-vegetarian), routine health check up by doctors thrice in a week, providing news papers and television for entertainment.","Home, Senior Citizen, Food, Doctor, Social Welfare"
Security Related Expenditure (Relief and Rehabilitation),https://www.myscheme.gov.in/schemes/sre-randr,"The scheme aims to support the relief and rehabilitation of the Kashmiri migrants who have been uprooted from the Valley during the militancy period besides other relief & rehabilitation measures. ""SRE (R&R) Scheme"" is a component of the Umbrella scheme, 'Modernization of Police Forces (MPF)"".","Reimbursement, Migrant, Shelter, Rehabilitation, Relief"
Shree Nanaji Deshmukh Awas Yojana (GBOCWWB),https://www.myscheme.gov.in/schemes/sndaygbocwwb,"In urban areas, where EWS/LIG houses have been allotted by Local Self-Government Organization/Urban Development Authority & Gujarat Housing Board under Chief Minister/Prime Minister Awas Yojana, the benefit of this scheme is given once per family to construction worker registered in the board.","Awas, Building Worker, Construction Worker, Labour, Financial Assistance, House"
Shramik Basera Yojana (GBOCWWB),https://www.myscheme.gov.in/schemes/sbygbocwwb,"Under the scheme, the accommodation facilities will be provided @ ₹5/- per day to registered construction workers in temporary prefabricated housing with basic amenities that can be dismantled.","Building Worker, Construction Worker, Labour, Basera, Accommodation Facility"
Thatched House Repair Grant for Re-thatching & Repairs (Sainik Welfare),https://www.myscheme.gov.in/schemes/thrgrr-sw,"Through the ""Thatched House Repair Grant for Re-thatching & Repairs"" scheme, up to ₹40,000/- is provided to the registered ESM / Widows of ESM / Dependents of ESM every three years, for the re-thatching & repair of their house. The applicant should be receiving a Subsistence Allowance.","House, Repair, Ex-Serviceman, Widow, Dependent"
State Government-Run Old Age and Infirm Homes,https://www.myscheme.gov.in/schemes/ogoaih,"Under this scheme, free residential, food, clothing, and healthcare are provided to destitute elderly individuals above 60 years in state-run residential facilities.","Old-age Home, Infirm Home, Senior Citizen, Shelter, Home For Disabled Persons"
State Senior Citizens Home,https://www.myscheme.gov.in/schemes/ssch,"The Social Welfare & Tribal Affairs Department, Government of Mizoram launched the State Senior Citizens Home for the homeless aged persons. It provides shelter and facilities to homeless elderly individuals aged 60 and above, who lack family support.","Senior Citizen, Social Welfare, Shelter, Old Age Home"
State Welfare Scheme For Purohits,https://www.myscheme.gov.in/schemes/swsp,"The scheme ""State Welfare Scheme for Purohits"" was launched in September 2020 to benefit the financially distressed practicing temple /tribal purohit or priests of other communities like Christians, Jain, and Buddhists.","Economically Backward, Purohit, Priests, Financial Assistance, House"
Dharti Aaba Janjatiya Gram Utkarsh Abhiyaan - DNH & DD,https://www.myscheme.gov.in/schemes/dajgua,"The scheme ensures holistic and sustainable development of tribal communities, building on PMJANMAN. It promotes inter-ministerial convergence across 17 ministries with 25 focused interventions. Gap analysis by departments guides need-based funding to bridge development gaps effectively.",Dharti Aaba Janjatiya Gram Utkarsh Abhiyaan
Pradhan Mantri Awas Yojana - Urban,https://www.myscheme.gov.in/schemes/pmay-u,Pradhan Mantri Awas Yojana - Urban (PMAY-U) Scheme was launched on 25th June 2015 by the Hon’ble Prime Minister to provide all-weather pucca houses to all eligible urban households across the nation with the vision of ‘Housing for All’.,"Housing, Urban, Rehabilitation, Loan, Sanitation"
Welfare Services for Children,https://www.myscheme.gov.in/schemes/wsfc,"The scheme aims to provide care, protection, and development support to vulnerable children such as orphans, street children, child labourers, and children affected by HIV/AIDS. It focuses on shelter, education, health, and rehabilitation services.","Child Welfare Scheme, Orphan Care, Street Children Support, Child Labour Rehabilitation, Juvenile Justice Support, Child Protection Services, Shelter Homes"
