Title,Link,Description,Tags
Yatra Anudan,https://www.myscheme.gov.in/schemes/ya,"The scheme aims to support researchers and scientists in attending international scientific workshops and other programs by providing eligible applicants with travel grants covering up to 50% of the expenses (maximum ₹25,000/-).","Grant, Travel, Researcher, Scientist, UCOST, Scientific Workshop"
Shramik Parivahan Yojana (GBOCWWB),https://www.myscheme.gov.in/schemes/spy-gbocwwb,The registered construction workers will be provided a bus pass through the Municipal Corporation at a concessional rate for commuting from Kadianaka to the workplace.,"Building Worker, Construction Worker, Labour, Bus Pass"
Shravan Tirthdarshan Yojna,https://www.myscheme.gov.in/schemes/sty,The scheme aims to facilitate pilgrimage travel for senior citizens of Gujarat by providing financial assistance for travel expenses. It benefits eligible senior citizens through reimbursements or direct arrangements with authorized travel agents.,"Pilgrim, Travel, Tourism, Heritage"
Sindhu Darshan Pilgrimage Scheme - Rajasthan,https://www.myscheme.gov.in/schemes/sdpsr,"The objective of this scheme is to provide financial assistance to pilgrims undertaking a pilgrimage to the Sindhu River in the Ladakh region of India. Under this scheme, selected beneficiaries receive reimbursement of their travel expenses, up to a maximum of ₹10,000/- per pilgrim.","Reimbursement, Pilgrimage, Pilgrim, Sindhu"
Sindhu Darshan Scheme in Ladakh,https://www.myscheme.gov.in/schemes/sdsl,"The objective of this scheme is to provide financial assistance to the pilgrims of the state going on Sindhu Darshan pilgrimage. Under this scheme, the State Government will reimburse 50% of the total expenses incurred during the pilgrimage, up to a maximum of ₹10,000/- per pilgrim.","Sindhu Darshan, Ladakh, Pilgrim, Financial Assistance"
Sindhu Dharshan Yatra Scheme 2016,https://www.myscheme.gov.in/schemes/sdys2016,"The scheme “Sindhu Dharshan Yatra Scheme 2016” was launched by Tourism Department, Government of Haryana on 12th July 2016. Under the scheme, the government of Haryana provides financial assistance to the pilgrims of the State of Haryana.","Sindhu, Pilgrim, Financial Assistance, Tourism, Yatra"
Sindhu Darshan Scheme,https://www.myscheme.gov.in/schemes/sdd,"The scheme aims to provide financial assistance of ₹15,000/- to pilgrims from Gujarat undertaking the Sindhu Darshan Yatra in Leh-Ladakh, fostering national unity. Intended beneficiaries include native Gujaratis who complete the yatra and apply within 60 days.","Culture, Pilgrim, Heritage, Pilgrimage, Travel, Tourism"
Skiing Course,https://www.myscheme.gov.in/schemes/skiinguk,"The scheme aims to promote skiing among the youth of the state by providing professional training, enabling participants to become proficient skiers, competitive athletes, or certified skiing instructors.","Trainer, Youth, Training, Skiing"
Special Basic Mountaineering Course,https://www.myscheme.gov.in/schemes/mountaineeringuk,"The scheme aims to enhance mountaineering skills among youth, prepare them to become certified guides, and promote adventure tourism in Uttarakhand.","Guide, Mountaineering Course, Training, Youth"
Special Incentives for Wildlife Resorts,https://www.myscheme.gov.in/schemes/sifwr,"The scheme aims to encourage the establishment of wildlife resorts within the boundaries of notified National Parks, Tiger Reserves, and Sanctuaries in the state to promote balanced and sustainable tourism. The scheme provides a capital subsidy of 20% on the fixed capital investment.","Subsidy, Capital, Investment, Tourism, Infrastructure"
Tirth Barat Yojana,https://www.myscheme.gov.in/schemes/tby,"The objective of this scheme is to provide government assistance for pilgrimage to the senior citizens & Persons with Disabilities (PwDs), who are residents of Chhattisgarh, to visit one or more of the various designated pilgrimage sites outside the state, once in their lifetime.","Tirth Yatra, Senior Citizen, PwD, Pilgrim, BPL, Pilgrimage"
Tourist Guide Certification Scheme,https://www.myscheme.gov.in/schemes/tgcs,"The scheme aims to train and certify Goan youth as tourist guides through Basic and Advanced modules. It reimburses fees for the Basic course and sponsors the Advanced curriculum, creating employment and entrepreneurial opportunities in Goa’s tourism sector.","Training, Certification, Tourism, Entrepreneurship, Employment"
Sri Lanka's Sita Temple Tour,https://www.myscheme.gov.in/schemes/slstt,"The objective of this scheme is to provide financial assistance to state pilgrims traveling to the Sita Temple & Ashoka Vatika in Sri Lanka and the Angkor Wat Temple in Cambodia. Under this scheme, the State Government will reimburse 50% of the expenses of the journey, up to a maximum of ₹30,000/-.","Sri Lanka, Sita Temple, Pilgrim, Ashok Vatika, Angkor Wat Temple"
Sri Ram Janmabhoomi Shabari Smriti Yatra Sahay Scheme,https://www.myscheme.gov.in/schemes/srjssyss,"The scheme aims to provide financial assistance to scheduled tribes and tribal communities for pilgrimage to Sri Ram Janmabhoomi in Ayodhya in memory of Maa Shabari. The scheme offers ₹5,000/- financial assistance per pilgrim to enable darshan of Lord Sri Ram for eligible tribal beneficiaries.","Pilgrimage, Financial Assistance, Tourism, Travel, Scheduled Tribe"
Travel Grants To Goan Authors,https://www.myscheme.gov.in/schemes/tgga,"The objective of the scheme is to enable the Goan writers to come in close contact with the senior writers of a language-region other than their own within India to acquaint them with the writers and the people of that region, and to widen their awareness and sensibility about the country.","Travel, Grant, Author, Culture, Artist"
Trekking Traction Centre Home-stay Grant Scheme,https://www.myscheme.gov.in/schemes/ttchsuk,"The scheme aims to promote tourism and improve local livelihoods in rural areas near trekking routes. The scheme provides financial assistance to villagers for constructing or renovating home-stays in traditional hill-style architecture, ensuring quality accommodation for tourists.","Construction Of Building, Traction Centre, Trekking, Home-stay"
Ude Desh ka Aam Nagrik (UDAN) Yojana - Uttarakhand,https://www.myscheme.gov.in/schemes/udanuk,"The scheme aims to make air travel affordable and accessible for all citizens, enhance regional connectivity within Uttarakhand and promote tourism.","UDAN, Helicopter Service, Flight, Air Travel, Civil Aviation"
Dharti Aaba Janjatiya Gram Utkarsh Abhiyaan - DNH & DD,https://www.myscheme.gov.in/schemes/dajgua,"The scheme ensures holistic and sustainable development of tribal communities, building on PMJANMAN. It promotes inter-ministerial convergence across 17 ministries with 25 focused interventions. Gap analysis by departments guides need-based funding to bridge development gaps effectively.",Dharti Aaba Janjatiya Gram Utkarsh Abhiyaan
